Makespan (s),Workflow Response time (s)
18026,18027.0
17471,18060.0
18033,18034.0
18048,18049.0
17214,17729.0
18051,18052.0
18026,18027.0
16216,18068.0
18026,18027.0
13368,13918.0
17556,18024.0
17593,18068.0
17237,18014.0
16198,18066.0
17605,18069.0
18045,18046.0
16255,18067.0
16254,18071.0
17588,18065.0
12764,13500.0
16193,18066.0
18068,18492.0
16162,18068.0
12811,13508.0
17019,17781.0
18053,18054.0
12909,13447.0
18050,18051.0
18029,18030.0
16219,18066.0
12917,13505.0
12579,13537.0
18050,18051.0
18048,18049.0
18031,18032.0
17505,18014.0
17374,18025.0
16312,18124.0
17536,18054.0
16247,18069.0
18046,18047.0
18051,18052.0
17415,18070.0
16186,18065.0
18041,18042.0
16248,18068.0
13061,13537.0
17555,18069.0
17545,18060.0
13581,14135.0
17371,18034.0
17693,18157.0
14300,14781.0
12838,13526.0
18044,18045.0
18051,18052.0
17708,18329.0
12899,13454.0
13649,14072.0
18876,19301.0
18051,18052.0
16218,18068.0
12903,13456.0
16248,18065.0
16214,18065.0
12864,13524.0
17567,18038.0
18564,19066.0
17344,18032.0
18036,18037.0
16263,18068.0
18048,18049.0
16253,18068.0
16261,18068.0
17844,18361.0
18044,18045.0
16260,18073.0
16255,18068.0
13154,14073.0
13046,13522.0
17554,18061.0
16816,17319.0
18045,18046.0
17515,18064.0
12918,13504.0
17083,18030.0
18038,18039.0
13101,13525.0
17323,17985.0
16241,18065.0
13829,14603.0
16245,18065.0
18368,18831.0
18148,18661.0
18040,18041.0
12828,13562.0
16214,18067.0
12925,13502.0
17036,18068.0
13046,13524.0
18037,18038.0
15208,16164.0
18039,18040.0
18030,18031.0
12881,13507.0
18033,18034.0
12905,13457.0
16179,18067.0
18022,18023.0
18033,18034.0
16262,18067.0
18036,18037.0
16220,18064.0
13047,13526.0
16217,18068.0
15255,15879.0
13163,14147.0
17797,18270.0
16243,18068.0
17539,18079.0
16242,18064.0
18035,18036.0
18030,18031.0
16807,17322.0
12738,13511.0
16225,18067.0
18115,18765.0
18027,18028.0
16242,18066.0
17521,18071.0
17251,18063.0
16250,18066.0
16257,18070.0
17870,18419.0
12959,13473.0
12957,13544.0
12581,13537.0
17292,18063.0
16254,18065.0
17585,18060.0
18048,18049.0
18042,18043.0
18039,18040.0
15911,16427.0
18049,18050.0
18048,18049.0
16241,18064.0
16241,18066.0
13231,13820.0
17481,18068.0
17441,18064.0
18100,18614.0
12528,13447.0
16167,18068.0
16226,18068.0
12751,13524.0
18038,18039.0
16917,18021.0
18043,18044.0
18052,18053.0
17997,18459.0
17707,18183.0
17329,18024.0
18045,18046.0
16248,18067.0
17107,18021.0
17510,18062.0
12948,13460.0
18027,18028.0
13077,13502.0
12942,13457.0
18045,18046.0
18040,18041.0
17423,18087.0
18308,18772.0
18025,18026.0
18041,18042.0
13028,13504.0
17220,17732.0
16223,18068.0
18045,18046.0
16218,18065.0
17549,18013.0
18236,18661.0
18412,19002.0
17108,18067.0
18037,18038.0
17424,18073.0
18041,18042.0
13379,14005.0
17421,18071.0
12908,13536.0
18047,18048.0
16253,18066.0
13535,14073.0
17529,17954.0
16242,18067.0
16225,18067.0
18041,18042.0
16293,18104.0
