Time (s),Tasks #
1170.0,1
566.0,4
511.0,1
495.0,3
1070.0,3
1071.0,2
63.0,6
3169.0,1
1446.0,1
3251.0,1
751.0,6
818.0,6
530.0,5
668.0,3
659.0,8
1235.0,2
3364.0,2
5905.0,1
2233.0,1
2737.0,1
124.0,3
2390.0,1
838.0,8
411.0,1
3872.0,1
2661.0,1
2890.0,1
3455.0,1
2759.0,2
142.0,4
3142.0,1
3112.0,1
75.0,2
3940.0,1
97.0,3
2029.0,1
2833.0,1
6366.0,1
2429.0,3
1067.0,2
835.0,4
575.0,4
1381.0,9
1212.0,7
1035.0,5
750.0,4
1088.0,5
1065.0,2
1295.0,4
922.0,10
626.0,5
644.0,8
736.0,4
710.0,4
69.0,7
2262.0,1
122.0,3
2938.0,1
3002.0,2
3833.0,1
3061.0,1
1738.0,1
2812.0,1
2916.0,2
157.0,1
2638.0,1
2350.0,1
2477.0,1
159.0,3
3809.0,1
2671.0,1
951.0,7
4585.0,1
83.0,5
1905.0,1
6051.0,1
1970.0,1
3070.0,1
410.0,1
674.0,3
4777.0,1
5353.0,1
933.0,5
2775.0,1
89.0,6
51.0,4
2900.0,2
106.0,3
4033.0,1
1509.0,1
2700.0,1
120.0,3
2708.0,3
6159.0,1
2920.0,1
132.0,3
2959.0,1
3885.0,1
2300.0,1
155.0,2
3470.0,2
2803.0,1
2627.0,1
4738.0,1
3722.0,1
2887.0,1
733.0,6
5990.0,1
2274.0,1
2722.0,1
1242.0,3
603.0,6
534.0,3
971.0,6
1116.0,8
610.0,2
1338.0,4
973.0,5
1312.0,7
1066.0,5
636.0,7
107.0,1
616.0,10
448.0,5
1216.0,8
16.0,2
2944.0,2
1010.0,6
108.0,4
1424.0,1
5859.0,1
5464.0,1
2203.0,1
3103.0,1
577.0,9
1233.0,2
1093.0,6
1159.0,3
832.0,3
2664.0,1
3631.0,1
1962.0,1
1024.0,13
1310.0,2
890.0,3
836.0,5
910.0,7
1028.0,3
1234.0,6
593.0,7
1293.0,12
985.0,11
525.0,4
1232.0,4
1038.0,3
1031.0,5
1168.0,5
687.0,7
1359.0,10
775.0,7
1120.0,8
1137.0,6
1367.0,6
773.0,5
1257.0,7
533.0,4
963.0,6
1146.0,7
1033.0,2
1034.0,3
496.0,3
840.0,6
477.0,7
479.0,8
1291.0,7
926.0,2
1271.0,2
1164.0,3
798.0,4
802.0,5
694.0,8
1190.0,5
708.0,3
1122.0,8
498.0,3
1109.0,5
468.0,3
633.0,6
716.0,7
1094.0,2
1218.0,7
670.0,5
1250.0,3
1111.0,3
1237.0,4
1259.0,9
1183.0,10
746.0,7
1044.0,6
592.0,2
1304.0,3
765.0,3
475.0,8
1400.0,4
995.0,3
667.0,4
1202.0,5
837.0,10
1188.0,2
1316.0,4
931.0,4
1300.0,5
672.0,4
714.0,12
1001.0,2
1406.0,6
766.0,3
568.0,7
662.0,4
702.0,4
627.0,4
909.0,3
1211.0,4
1274.0,1
459.0,4
692.0,5
440.0,6
811.0,4
572.0,4
518.0,8
527.0,2
1342.0,5
1187.0,5
1375.0,6
873.0,5
1098.0,2
929.0,4
1328.0,6
455.0,3
2362.0,1
2908.0,1
3168.0,1
3028.0,1
3127.0,1
634.0,7
624.0,10
703.0,4
1125.0,4
630.0,2
544.0,5
737.0,3
1114.0,3
932.0,5
1091.0,3
1144.0,8
433.0,4
640.0,8
461.0,2
874.0,2
996.0,3
1330.0,3
902.0,7
453.0,1
1107.0,4
1081.0,10
457.0,2
1385.0,6
1173.0,5
1018.0,7
1320.0,5
936.0,5
1127.0,4
908.0,4
1200.0,5
1092.0,4
1306.0,5
651.0,11
830.0,7
1189.0,6
555.0,10
1373.0,6
637.0,3
925.0,3
1206.0,4
1269.0,3
791.0,3
981.0,6
1064.0,1
863.0,2
1011.0,3
1238.0,7
1208.0,3
1157.0,2
889.0,5
429.0,1
771.0,6
1332.0,5
822.0,9
728.0,5
1240.0,5
597.0,6
1192.0,3
934.0,7
1270.0,5
1230.0,5
590.0,2
1377.0,3
1355.0,6
866.0,1
1053.0,3
1128.0,5
2589.0,1
134.0,2
2114.0,1
2646.0,1
2703.0,1
3109.0,2
2814.0,1
5846.0,1
3998.0,1
3098.0,1
1755.0,1
6405.0,1
2614.0,1
1222.0,8
664.0,2
629.0,4
470.0,2
690.0,4
532.0,4
1391.0,4
1136.0,5
997.0,2
1003.0,2
1096.0,2
1225.0,3
1101.0,3
1172.0,1
6061.0,1
91.0,2
2990.0,1
2822.0,1
5314.0,1
1679.0,1
2932.0,1
5872.0,1
2375.0,1
569.0,2
3185.0,1
4505.0,2
2734.0,1
2633.0,2
2070.0,1
4787.0,1
2779.0,1
29.0,2
1404.0,3
769.0,6
563.0,1
508.0,4
966.0,3
1285.0,5
679.0,3
1124.0,8
1275.0,5
970.0,4
1195.0,3
1527.0,1
2364.0,1
5303.0,1
3053.0,1
116.0,2
1264.0,2
3801.0,1
4638.0,1
2783.0,2
6362.0,1
3681.0,1
2677.0,1
1007.0,4
1030.0,5
1000.0,5
450.0,1
4440.0,1
3085.0,1
81.0,4
2581.0,1
1036.0,2
772.0,2
864.0,3
437.0,1
1297.0,4
1134.0,3
1273.0,2
805.0,4
1228.0,1
803.0,4
531.0,1
490.0,4
1194.0,3
850.0,2
1162.0,1
865.0,5
1029.0,2
712.0,4
673.0,2
485.0,5
896.0,1
1129.0,1
903.0,2
609.0,1
2674.0,1
4892.0,1
2981.0,1
628.0,2
2303.0,1
2635.0,1
6390.0,1
735.0,1
972.0,4
2735.0,1
2074.0,2
6187.0,1
4670.0,1
2157.0,1
2490.0,1
1348.0,3
1027.0,1
831.0,2
964.0,3
2975.0,2
6359.0,1
2568.0,1
46.0,2
1396.0,1
2563.0,1
4120.0,1
412.0,1
2464.0,1
128.0,2
3055.0,1
2706.0,1
2618.0,1
2407.0,1
1462.0,1
1103.0,4
698.0,1
503.0,2
950.0,4
505.0,2
851.0,5
1074.0,1
1371.0,3
1283.0,3
1025.0,2
731.0,1
918.0,11
1063.0,4
1397.0,4
2690.0,1
3731.0,1
3129.0,1
392.0,1
2642.0,1
3409.0,1
112.0,1
601.0,2
991.0,2
631.0,5
988.0,1
5731.0,1
389.0,1
2557.0,2
2685.0,2
810.0,2
425.0,3
1068.0,2
1009.0,2
550.0,2
768.0,2
1346.0,1
497.0,2
1108.0,6
3059.0,1
2764.0,1
2859.0,1
2374.0,1
4114.0,1
5168.0,1
2872.0,1
2748.0,1
2279.0,2
3512.0,1
3202.0,1
2518.0,1
3683.0,1
3405.0,1
5594.0,1
40.0,2
2679.0,1
2587.0,1
3442.0,1
807.0,1
4131.0,1
4209.0,1
2448.0,1
2024.0,1
3788.0,1
3896.0,1
4998.0,1
2681.0,1
2718.0,3
537.0,1
635.0,2
1133.0,1
2732.0,1
507.0,1
2707.0,2
48.0,1
4300.0,1
2046.0,1
3551.0,1
3034.0,1
4231.0,1
2495.0,1
335.0,1
1266.0,1
2901.0,1
3679.0,1
3026.0,1
3759.0,1
3216.0,1
427.0,1
1204.0,1
1272.0,2
770.0,3
501.0,1
438.0,2
602.0,4
1324.0,1
3150.0,1
3116.0,1
5677.0,1
1988.0,1
44.0,1
574.0,1
790.0,1
4025.0,1
374.0,1
2179.0,1
2483.0,1
3346.0,1
3170.0,1
126.0,2
2993.0,1
3200.0,1
3344.0,1
1383.0,2
472.0,1
792.0,1
998.0,1
3709.0,1
2435.0,1
1435.0,1
2218.0,1
3325.0,1
5766.0,1
2893.0,1
400.0,1
144.0,1
118.0,1
1875.0,1
5811.0,1
2818.0,1
5207.0,1
2198.0,1
962.0,1
1163.0,2
1231.0,1
3131.0,1
4548.0,2
2309.0,1
2940.0,1
5633.0,1
1333.0,1
422.0,1
2805.0,1
4718.0,1
2727.0,1
2936.0,1
868.0,1
114.0,1
2207.0,1
2844.0,1
3533.0,1
2401.0,1
474.0,1
3288.0,1
42.0,1
2668.0,1
2740.0,1
5355.0,1
2242.0,1
2957.0,1
2988.0,1
434.0,1
