Makespan (s),Workflow Response time (s)
69581,73850.0
61098,73916.0
45729,45730.0
73860,73861.0
61007,73946.0
73867,73868.0
64299,73854.0
60151,73984.0
65046,73846.0
61262,73994.0
61259,73930.0
61246,73939.0
61171,73906.0
60148,73982.0
61820,74414.0
73866,73867.0
60141,73985.0
60181,74004.0
61019,73958.0
61187,73887.0
60053,73988.0
61312,73950.0
60159,73990.0
61147,73903.0
61140,73952.0
41514,45740.0
61099,74055.0
73855,73856.0
73850,73851.0
60069,73987.0
61086,73881.0
61289,73935.0
73863,73864.0
73847,73848.0
73861,73862.0
60847,73934.0
61201,73922.0
60471,74189.0
60912,74063.0
60187,74000.0
45737,45738.0
45736,45737.0
61214,73884.0
60104,73990.0
41452,45735.0
60134,73989.0
61159,73924.0
61218,73948.0
61134,73905.0
61060,73932.0
60699,73933.0
61388,73970.0
60859,73909.0
61099,73961.0
40515,45739.0
45740,45741.0
61328,73939.0
60974,73906.0
61171,73930.0
61349,73931.0
73862,73863.0
60127,73986.0
60847,73903.0
60109,73991.0
60081,73990.0
61107,74070.0
61130,73967.0
61251,73908.0
61253,73872.0
73855,73856.0
60103,73989.0
45740,45741.0
60145,73986.0
60142,73987.0
61074,73939.0
45732,45733.0
60241,74043.0
60108,73991.0
61306,74071.0
61012,73888.0
61167,73905.0
60719,73954.0
73868,73869.0
61501,74191.0
61803,74528.0
61135,73914.0
45735,45736.0
60882,73949.0
61311,73930.0
60059,73988.0
60760,73922.0
60078,73990.0
61286,73941.0
61907,74515.0
45728,45729.0
61301,74033.0
60105,73990.0
61139,73950.0
61163,73945.0
61228,73886.0
45732,45733.0
60473,73956.0
45729,45730.0
73860,73861.0
61310,73921.0
45729,45730.0
61296,73971.0
60103,73987.0
68843,73857.0
38993,45735.0
60103,73990.0
64178,73868.0
60050,73988.0
61059,73935.0
60128,73984.0
60903,73919.0
61209,73908.0
61227,73910.0
60067,73991.0
61363,73946.0
60059,73988.0
40683,45738.0
67770,73859.0
61000,74011.0
61304,73949.0
60107,73991.0
61047,73955.0
73858,73859.0
60132,73987.0
61234,73886.0
61086,73957.0
60141,73987.0
60165,73993.0
61295,73894.0
61010,73951.0
61145,73919.0
61110,73957.0
60938,73958.0
60148,73987.0
61304,73921.0
39569,45736.0
65151,73867.0
73860,73861.0
61204,73953.0
73846,73847.0
73863,73864.0
60104,73988.0
60103,73988.0
61214,73952.0
61263,74033.0
61116,73908.0
61271,73934.0
60980,73965.0
60132,73987.0
60135,73986.0
61123,73919.0
73855,73856.0
61246,73947.0
45734,45735.0
45735,45736.0
61371,73960.0
61293,73938.0
61266,73914.0
45735,45736.0
60136,73986.0
61808,74437.0
60575,73954.0
61159,73943.0
68895,73862.0
60870,74098.0
61194,73889.0
41182,45737.0
40620,45734.0
61261,73925.0
61382,73970.0
68581,73858.0
73852,73853.0
60981,73883.0
61298,73923.0
60143,73983.0
73866,73867.0
60127,73987.0
61115,73961.0
61317,73908.0
61226,73895.0
61056,73927.0
45735,45736.0
61098,73897.0
41611,45739.0
61038,73944.0
61255,73941.0
60942,73945.0
40844,45739.0
60060,73988.0
61289,73925.0
61280,73950.0
60071,73990.0
60075,73988.0
45739,45740.0
60392,74159.0
