Makespan (s),Workflow Response time (s)
38708,38709.0
60550,66952.0
66899,66900.0
66899,66900.0
60498,66982.0
66907,66908.0
63160,66906.0
59960,67026.0
35459,38712.0
60765,67101.0
60675,66968.0
60661,66971.0
60601,66942.0
59959,67025.0
61262,67492.0
66908,66909.0
59955,67026.0
59987,67042.0
60504,66988.0
60606,66925.0
59911,67027.0
60722,66984.0
59965,67027.0
60584,66941.0
60583,66985.0
38717,38718.0
60897,67396.0
66894,66895.0
66899,66900.0
59913,67025.0
60534,66919.0
60692,66964.0
66897,66898.0
66886,66887.0
66900,66901.0
60382,66970.0
60630,66960.0
60232,67225.0
60968,67599.0
59989,67040.0
66894,66895.0
39578,39579.0
60628,66920.0
59934,67027.0
39852,39853.0
59953,67027.0
60599,66961.0
60651,66982.0
60575,66940.0
60530,66969.0
60280,66969.0
60776,66994.0
60387,66949.0
60561,66993.0
38714,38715.0
38717,38718.0
60725,66972.0
60463,66942.0
60608,66965.0
60751,66969.0
66908,66909.0
59953,67028.0
60374,66940.0
59958,67032.0
59925,67027.0
60503,67007.0
60596,67008.0
60661,66943.0
60660,66910.0
66898,66899.0
59934,67027.0
40259,40260.0
59958,67028.0
59962,67033.0
60538,66975.0
66902,66903.0
60036,67081.0
59959,67033.0
61193,67555.0
60486,66927.0
60596,66942.0
60298,66987.0
66905,66906.0
61019,67328.0
61319,67650.0
60580,66950.0
38710,38711.0
60408,66982.0
60716,66963.0
59910,67027.0
60321,66959.0
59931,67033.0
60692,66974.0
61387,67634.0
38708,38709.0
60733,67069.0
59934,67026.0
60587,66984.0
60606,66976.0
60642,66926.0
66906,66907.0
60140,66992.0
66903,66904.0
66902,66903.0
60712,66959.0
66903,66904.0
60697,66993.0
59935,67027.0
66897,66898.0
38711,38712.0
59934,67029.0
62888,66908.0
59906,67027.0
60531,66971.0
59953,67027.0
60414,66953.0
60628,66946.0
60651,66948.0
59913,67027.0
60756,66975.0
59912,67028.0
38704,38705.0
66894,66895.0
60465,67003.0
60714,66983.0
59935,67027.0
60527,66991.0
66907,66908.0
59952,67026.0
60645,66927.0
60548,66987.0
59955,67027.0
59976,67035.0
60685,66930.0
60499,66983.0
60589,66957.0
60563,66992.0
60467,67007.0
59960,67026.0
60713,66960.0
38712,38713.0
63609,66899.0
66897,66898.0
60638,66991.0
38714,38715.0
66907,66908.0
59934,67026.0
59939,67031.0
60639,66985.0
61152,67514.0
60563,66943.0
60681,66965.0
60491,67007.0
59952,67026.0
59958,67026.0
60568,66953.0
66902,66903.0
60656,66975.0
38710,38711.0
38711,38712.0
60769,66995.0
60708,66973.0
60671,66950.0
66891,66892.0
59953,67026.0
60944,67203.0
60209,66993.0
60603,66981.0
66906,66907.0
60388,67070.0
60615,66929.0
38712,38713.0
38710,38711.0
60666,66958.0
60778,66998.0
66895,66896.0
66898,66899.0
60458,66919.0
60701,66960.0
59956,67024.0
66901,66902.0
59950,67026.0
60574,67003.0
60715,66943.0
60643,66935.0
60522,66961.0
38779,38780.0
60545,66937.0
38721,38722.0
60514,66977.0
60672,66974.0
60444,66973.0
38714,38715.0
59915,67027.0
60699,66961.0
60692,66985.0
59915,67027.0
59931,67033.0
38708,38709.0
60172,67195.0
