Makespan (s),Workflow Response time (s)
50510,50511.0
50569,50580.0
50676,50680.0
50682,50683.0
50584,50595.0
50682,50683.0
36286,36288.0
50685,50696.0
40737,40742.0
50674,50685.0
50707,50718.0
50665,50676.0
50657,50668.0
50684,50695.0
50665,50676.0
50682,50683.0
50691,50702.0
50696,50707.0
50599,50610.0
50620,50631.0
50684,50695.0
51012,51023.0
50693,50704.0
50621,50632.0
50601,50612.0
50455,50456.0
50588,50599.0
50680,50681.0
50680,50682.0
50684,50695.0
50567,50581.0
50633,50644.0
50681,50682.0
50680,50681.0
50674,50675.0
50561,50572.0
50608,50619.0
50806,50817.0
50654,50667.0
50695,50706.0
50682,50683.0
50666,50668.0
50654,50668.0
50688,50699.0
50475,50476.0
50687,50698.0
50657,50671.0
50622,50633.0
50569,50605.0
50656,50667.0
50575,50589.0
50674,50685.0
50623,50634.0
50655,50666.0
50442,50443.0
50591,50593.0
50667,50678.0
50564,50600.0
50641,50655.0
50668,50679.0
50684,50685.0
50685,50696.0
50604,50640.0
50688,50699.0
50686,50697.0
50641,50677.0
51126,51137.0
50634,50645.0
50648,50661.0
50674,50675.0
50688,50699.0
50681,50682.0
50689,50700.0
50689,50700.0
50621,50635.0
50647,50648.0
50704,50715.0
50689,50700.0
50594,50607.0
50656,50669.0
50612,50623.0
50579,50593.0
50681,50682.0
50666,50677.0
50634,50648.0
50579,50590.0
50588,50589.0
50658,50669.0
50594,50605.0
50685,50696.0
50609,50623.0
50688,50699.0
51437,51448.0
50648,50659.0
50608,50609.0
50606,50620.0
50686,50697.0
50586,50597.0
50614,50625.0
50590,50601.0
50680,50682.0
50535,50549.0
50678,50679.0
50508,50509.0
50618,50629.0
50678,50680.0
50566,50602.0
50686,50697.0
50449,50450.0
40212,40217.0
50689,50700.0
36927,36928.0
50685,50696.0
50624,50635.0
50686,50697.0
50574,50585.0
50628,50639.0
50674,50685.0
50685,50696.0
50658,50669.0
50684,50695.0
49909,49912.0
50439,50441.0
50624,50638.0
50609,50623.0
50685,50696.0
50614,50625.0
50542,50544.0
50685,50696.0
50591,50605.0
50666,50677.0
50689,50700.0
50694,50705.0
50676,50687.0
50611,50625.0
50588,50599.0
50633,50644.0
50653,50664.0
50689,50700.0
50673,50684.0
41664,41666.0
39450,39454.0
50606,50612.0
50628,50639.0
50680,50681.0
50677,50678.0
50684,50695.0
50684,50695.0
50631,50642.0
50589,50600.0
50589,50600.0
50584,50595.0
50599,50613.0
50684,50695.0
50686,50697.0
50543,50554.0
50580,50581.0
50583,50594.0
50496,50497.0
50506,50507.0
51372,51383.0
50655,50666.0
50642,50678.0
50681,50682.0
50689,50700.0
50559,50570.0
50618,50629.0
50788,50799.0
50438,50439.0
50654,50667.0
50588,50624.0
50475,50477.0
50442,50445.0
50670,50683.0
51306,51317.0
50426,50432.0
50680,50681.0
50641,50677.0
50626,50637.0
50685,50696.0
50674,50675.0
50686,50697.0
50674,50685.0
50668,50679.0
50652,50663.0
50604,50615.0
50664,50668.0
50608,50619.0
50519,50520.0
50569,50582.0
50676,50687.0
50638,50649.0
50450,50452.0
50686,50697.0
50627,50641.0
50644,50655.0
50684,50695.0
50690,50701.0
50540,50542.0
50784,50795.0
