Makespan (s),Workflow Response time (s)
50232,50233.0
50278,50322.0
50431,50435.0
50441,50442.0
50240,50284.0
50440,50441.0
40681,40683.0
50447,50464.0
47726,47731.0
50391,50435.0
50805,50849.0
50385,50427.0
50381,50425.0
50444,50461.0
50383,50427.0
50439,50440.0
50447,50464.0
50455,50472.0
50273,50317.0
50281,50325.0
50442,50459.0
50392,50436.0
50449,50466.0
50349,50393.0
50273,50317.0
50034,50035.0
50274,50318.0
50436,50437.0
50436,50438.0
50441,50458.0
50270,50316.0
50321,50365.0
50439,50440.0
50436,50437.0
50434,50435.0
50227,50271.0
50305,50349.0
50572,50589.0
50381,50425.0
50454,50471.0
50439,50440.0
50430,50432.0
50381,50425.0
50444,50461.0
50051,50052.0
50446,50463.0
50380,50424.0
50350,50394.0
50289,50338.0
50380,50424.0
50253,50297.0
50400,50444.0
50350,50394.0
50380,50424.0
50030,50031.0
50342,50344.0
50338,50382.0
50248,50327.0
50350,50394.0
50396,50438.0
50442,50443.0
50444,50461.0
50367,50413.0
50444,50461.0
50443,50460.0
50329,50378.0
51132,51176.0
50371,50415.0
50372,50416.0
50432,50433.0
50444,50461.0
50439,50440.0
50447,50464.0
50445,50462.0
50282,50328.0
50431,50432.0
50466,50483.0
50446,50463.0
50306,50350.0
50382,50426.0
50329,50373.0
50267,50313.0
50438,50439.0
50384,50428.0
50295,50339.0
50261,50305.0
50428,50429.0
50378,50422.0
50295,50339.0
50442,50459.0
50333,50377.0
50443,50460.0
50399,50443.0
50379,50421.0
50429,50430.0
50326,50372.0
50443,50460.0
50274,50318.0
50335,50379.0
50313,50357.0
50436,50438.0
50174,50218.0
50433,50434.0
50244,50245.0
50275,50319.0
50434,50436.0
50284,50330.0
50445,50462.0
49937,49938.0
48396,48401.0
50445,50462.0
43246,43247.0
50443,50460.0
50321,50365.0
50444,50461.0
50237,50281.0
50285,50329.0
50403,50445.0
50443,50460.0
50375,50419.0
50442,50459.0
47723,47726.0
49024,49026.0
50324,50368.0
50294,50338.0
50442,50459.0
50311,50355.0
50339,50341.0
50445,50462.0
50284,50328.0
50353,50397.0
50445,50462.0
50451,50468.0
50376,50420.0
50311,50355.0
50272,50316.0
50331,50375.0
50328,50372.0
50445,50462.0
50387,50431.0
47979,47981.0
47585,47589.0
50421,50427.0
50368,50412.0
50438,50439.0
50433,50434.0
50441,50458.0
50442,50459.0
50287,50331.0
50285,50329.0
50311,50355.0
50240,50284.0
50318,50362.0
50442,50459.0
50444,50461.0
50162,50206.0
50423,50424.0
50223,50267.0
50127,50128.0
50150,50151.0
51353,51397.0
50380,50424.0
50385,50432.0
50439,50440.0
50445,50462.0
50162,50206.0
50316,50360.0
50344,50388.0
49850,49851.0
50371,50415.0
50328,50377.0
50076,50078.0
49821,49824.0
50387,50431.0
51299,51343.0
48392,48398.0
50439,50440.0
50353,50432.0
50312,50356.0
50445,50462.0
50434,50435.0
50444,50461.0
50401,50445.0
50395,50439.0
50379,50423.0
50322,50366.0
50430,50434.0
50327,50371.0
50226,50227.0
50284,50328.0
50344,50388.0
50372,50416.0
50026,50028.0
50445,50462.0
50332,50376.0
50354,50398.0
50442,50459.0
50443,50460.0
50331,50333.0
50550,50567.0
