Makespan (s),Workflow Response time (s)
7730,57135.0
2644,106290.0
10283,79638.0
9828,66174.0
2542,115224.0
10174,47313.0
6140,14084.0
94,79538.0
6442,75797.0
2717,122159.0
2781,98820.0
2758,103645.0
2715,109504.0
106,77838.0
2854,90870.0
9276,19193.0
104,79305.0
123,84861.0
2541,107055.0
2748,120807.0
94,78996.0
2808,96072.0
112,78353.0
2444,117976.0
2405,118192.0
7742,51296.0
2528,106306.0
9220,28414.0
10522,84369.0
96,76941.0
2418,110856.0
2805,114332.0
9208,45641.0
9189,73846.0
9869,61166.0
2188,114963.0
2729,114497.0
422,85348.0
2145,119610.0
129,78800.0
9451,83830.0
9150,79443.0
2527,97659.0
100,78141.0
7006,70292.0
102,84840.0
2438,107463.0
2723,98796.0
2435,105448.0
2358,111024.0
2297,95757.0
2785,98569.0
2217,114696.0
2368,90531.0
6697,58817.0
7444,15388.0
2839,104513.0
2315,120508.0
2693,122837.0
2813,88162.0
9915,9916.0
102,77636.0
2436,101006.0
91,79078.0
98,78240.0
2288,99948.0
2387,110298.0
2791,112681.0
2833,109889.0
9157,64255.0
100,76844.0
9538,24927.0
104,79511.0
104,78458.0
2364,121451.0
8203,74378.0
187,84925.0
91,78986.0
2687,122587.0
2355,120332.0
2461,107910.0
2084,98157.0
10004,55646.0
2508,90231.0
2475,112774.0
2678,96333.0
8525,41771.0
2428,111526.0
2833,118058.0
94,77036.0
2140,119086.0
98,76743.0
2797,101673.0
2686,88035.0
9021,17664.0
2468,122079.0
100,77428.0
2650,111767.0
2429,115531.0
2531,105024.0
10673,20590.0
2089,100886.0
9455,55097.0
7638,63285.0
2577,108437.0
10469,76644.0
2519,101089.0
88,79627.0
7520,64656.0
6290,71588.0
100,78901.0
6106,69354.0
92,77129.0
2357,100927.0
102,79614.0
2248,116945.0
2495,103423.0
2770,103777.0
96,77226.0
2866,88215.0
94,77731.0
7514,83312.0
6479,65297.0
2480,117376.0
2806,117139.0
100,79097.0
2566,90602.0
9397,29988.0
90,79624.0
2799,119899.0
2601,117099.0
93,79354.0
124,84862.0
2583,108665.0
2541,98875.0
2678,93459.0
2373,95131.0
2244,113101.0
95,79260.0
2573,103663.0
6477,52119.0
6443,36432.0
9349,25916.0
2451,112478.0
8975,16566.0
8524,33452.0
100,77327.0
100,79406.0
2711,101532.0
2435,105859.0
2666,88015.0
2788,114895.0
2506,104039.0
102,77941.0
92,79533.0
2417,106081.0
7942,7943.0
2748,106788.0
7184,23751.0
8187,69354.0
2617,90780.0
2806,109097.0
2543,102492.0
10100,43553.0
104,77533.0
2555,95673.0
1976,92757.0
2429,113454.0
7589,7590.0
2301,119441.0
2500,117464.0
7632,49404.0
6753,35168.0
2529,95783.0
2721,93253.0
7328,33245.0
9031,56345.0
2336,93117.0
2562,110026.0
93,78894.0
8723,37138.0
102,79200.0
2373,87722.0
2594,100752.0
2784,96038.0
2601,112106.0
8641,8642.0
2660,93263.0
7081,78670.0
2331,115786.0
2766,120143.0
2259,103012.0
7600,63247.0
85,79440.0
2809,109116.0
2783,93654.0
85,79164.0
98,78040.0
8460,82307.0
367,84737.0
