No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
0,9800.0,76268.0925
0,15680.0,85015.6875
0,13720.0,82247.7825
0,3920.0,66433.7675
0,7840.0,72816.515
0,1960.0,63579.127499999995
0,11760.0,79500.2875
0,3920.0,66546.015
0,3920.0,66316.4225
0,3920.0,66530.70749999999
0,3920.0,66377.6475
0,11760.0,79627.83750000001
0,3920.0,66398.055
0,3920.0,66408.2575
0,0.0,60474.490000000005
0,9800.0,76145.645
0,7840.0,73839.23749999999
0,13720.0,83640.2575
0,11760.0,79630.05249999999
0,3920.0,66000.00000000001
0,5880.0,69793.32000000002
0,1960.0,63000.00000000001
0,7840.0,74846.8425
0,3920.0,66000.00000000001
0,3920.0,65999.99999999999
0,3920.0,66000.0
0,3920.0,66000.00000000001
0,11760.0,78000.00000000001
0,3920.0,66000.0
0,3920.0,66000.0
0,0.0,60000.0
0,7840.0,74829.03250000002
0,5880.0,70668.01500000001
0,9800.0,77510.10500000001
0,7840.0,74324.4425
0,1960.0,64997.399999999994
0,3920.0,67915.76749999999
0,0.0,60925.972499999974
0,5880.0,69822.24500000002
0,1960.0,63349.442499999976
0,1960.0,64369.850000000006
0,1960.0,65619.85
0,1960.0,64244.952499999985
0,7840.0,75826.435
0,1960.0,63084.13500000001
0,1960.0,63007.60500000001
0,0.0,59999.999999999985
0,3920.0,69831.53749999998
0,5880.0,69393.00499999998
0,7840.0,72762.09500000006
0,7840.0,72192.54749999996
0,1960.0,62997.755000000005
0,3920.0,65999.23500000002
0,0.0,60000.0
0,5880.0,69216.99000000002
0,1960.0,63000.0
0,1960.0,63000.0
0,1960.0,62998.827500000014
0,1960.0,63000.0
0,13720.0,69498.20749999996
0,1960.0,63000.0
0,1960.0,62999.337499999994
0,0.0,60000.0
0,3920.0,65999.99999999997
0,5880.0,69216.6825
0,7840.0,72596.78000000003
0,7840.0,72193.57000000007
0,1960.0,63193.00749999998
0,3920.0,66194.53750000003
0,0.0,60000.0
0,5880.0,69000.0
0,1960.0,63000.00000000003
0,1960.0,62999.59250000006
0,1960.0,63198.62000000005
0,1960.0,62999.99999999997
0,5880.0,69302.76500000001
0,1960.0,63174.484999999986
0,1960.0,63197.08999999997
0,0.0,60000.0
0,3920.0,66000.0
0,7840.0,68892.08999999997
0,7840.0,72000.0
0,7840.0,72200.20250000001
0,1960.0,63000.0
0,3920.0,66202.59999999998
0,0.0,60000.0
0,1960.0,64266.74249999999
0,1960.0,62999.642500000016
0,1960.0,63208.82500000001
0,1960.0,63000.0
0,0.0,60351.890000000014
0,5880.0,69209.89749999996
0,1960.0,63000.0
0,1960.0,63000.0
0,0.0,60000.0
0,0.0,63760.107499999984
0,3920.0,70120.20750000008
0,11760.0,70556.05999999988
0,5880.0,69513.93000000005
0,3920.0,64793.36249999999
0,1960.0,65107.044999999984
0,0.0,60000.0
0,1960.0,63202.54999999999
0,1960.0,63202.702500000014
0,1960.0,63000.0
0,3920.0,63636.475000000035
0,7840.0,69064.47500000003
0,1960.0,65241.027500000026
0,1960.0,63000.0
0,11760.0,74099.21750000003
0,7840.0,61999.577500000014
0,0.0,60000.0
0,3920.0,66000.00000000006
0,11760.0,78000.0
0,3920.0,66102.70750000002
0,3920.0,66000.0
0,3920.0,64134.332500000135
0,0.0,60000.0
0,1960.0,62999.99999999994
0,1960.0,63000.0
0,11760.0,72127.63500000007
0,3920.0,66000.0
0,7840.0,72000.0
0,1960.0,62999.99999999994
0,3920.0,63845.66000000009
0,11760.0,78000.00000000006
0,7840.0,72000.0
0,0.0,60000.00000000006
0,1960.0,64571.78999999992
0,11760.0,78000.0
0,7840.0,68874.32750000013
0,1960.0,65845.92000000004
0,3920.0,66000.0
0,3920.0,63445.91249999998
0,0.0,61562.70750000002
0,0.0,62682.81
0,9800.0,77230.97249999997
0,1960.0,63574.08499999996
0,5880.0,71518.32
0,3920.0,65536.8849999999
0,3920.0,66000.0
0,5880.0,73641.68999999994
0,3920.0,70530.82000000007
0,0.0,60000.0
0,17640.0,85345.64000000001
0,7840.0,73321.63749999995
0,7840.0,72000.0
0,1960.0,63000.0
0,3920.0,66000.0
0,3920.0,66000.0
0,9800.0,74915.79999999993
0,5880.0,69831.1100000001
0,9800.0,75000.0
0,1960.0,63000.0
0,7840.0,68407.08500000031
0,1960.0,64235.00250000006
0,3920.0,66000.0
0,1960.0,67332.55500000005
0,3920.0,66000.0
0,1960.0,62674.997500000056
0,13720.0,86328.57750000001
0,9800.0,71730.50500000012
0,5880.0,70029.59499999997
0,1960.0,63000.0
0,1960.0,65193.11500000011
0,3920.0,66000.0
0,7840.0,74115.81999999995
0,3920.0,67483.16500000004
0,5880.0,69729.90000000002
0,1960.0,63211.427499999874
0,7840.0,72618.46499999962
0,1960.0,62998.317500000005
0,1960.0,63287.09499999997
0,1960.0,63000.0
0,0.0,63571.640000000014
0,1960.0,63000.0
0,9800.0,78473.93499999994
0,9800.0,75598.10750000004
0,3920.0,67226.48249999993
0,1960.0,62998.317500000005
0,1960.0,63206.834999999846
0,1960.0,64050.00250000006
0,3920.0,69583.67749999999
0,1960.0,63559.69750000001
0,7840.0,70114.94499999995
0,1960.0,63000.0
0,9800.0,72749.99750000006
0,1960.0,63201.42749999999
0,0.0,62088.11499999999
0,0.0,62247.91000000003
0,0.0,60000.0
0,1960.0,63000.0
0,11760.0,76574.02500000002
0,9800.0,75203.1100000001
0,3920.0,66218.16249999998
0,1960.0,63203.56999999995
0,1960.0,63000.0
0,1960.0,62999.69499999995
0,3920.0,66000.0
0,1960.0,63000.0
0,7840.0,72389.58499999996
0,0.0,62939.18499999994
0,3920.0,70603.32499999995
0,1960.0,63000.0
0,0.0,60000.0
0,0.0,60000.0
0,0.0,60000.0
0,0.0,61819.90000000002
0,13720.0,80853.91999999993
0,1960.0,67978.27500000014
0,3920.0,65997.85750000004
0,1960.0,63000.0
0,7840.0,63017.28749999986
0,1960.0,63192.9574999999
0,1960.0,63957.65500000003
0,1960.0,63000.0
0,5880.0,69840.5625
0,11760.0,67955.48750000016
0,1960.0,63822.24749999994
0,11760.0,70424.42249999999
0,0.0,60000.0
0,0.0,60000.0
0,0.0,60000.0
0,0.0,60000.0
0,15680.0,85090.35249999992
0,13720.0,69263.40000000014
0,1960.0,65022.247500000056
0,3920.0,65079.53750000021
0,3920.0,66469.90500000003
0,1960.0,63000.0
0,0.0,61998.47250000003
