No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
0,0.0,60000.0
0,1960.0,62997.497500000005
0,6480.0,71615.75428571428
0,12960.0,81750.03142857141
0,0.0,60000.0
0,1960.0,62999.99999999999
0,4320.0,68447.30571428571
0,10800.0,79759.4742857143
0,0.0,60000.0
0,0.0,62538.2175
0,6480.0,68913.74857142856
0,4320.0,69368.36857142858
0,0.0,60000.0
0,0.0,60000.0
0,6480.0,70483.17142857143
0,4320.0,66857.14285714284
0,0.0,60000.0
0,0.0,59999.99999999997
0,6480.0,70035.55428571429
0,2160.0,66420.84857142856
0,0.0,60000.0
0,0.0,60000.0
0,8640.0,72773.11714285711
0,0.0,61161.59142857144
0,0.0,60000.0
0,0.0,60000.0
0,4320.0,67975.34857142868
0,0.0,60000.0
0,0.0,60000.0
0,0.0,60000.0
0,2160.0,65947.20000000013
0,0.0,60000.0
0,3920.0,64828.257500000065
0,5880.0,67301.0625
0,10800.0,74380.72571428586
0,4320.0,65463.69714285713
0,3920.0,66000.0
0,5880.0,69000.0
0,8640.0,77037.9914285714
0,4320.0,66857.14285714284
0,1960.0,63797.6050000001
0,3920.0,68251.68500000006
0,6480.0,71641.16571428569
0,2160.0,63784.022857142845
0,1960.0,62999.33750000002
0,3920.0,66000.0
0,4320.0,67599.89142857143
0,2160.0,63428.57142857148
0,1960.0,63197.08999999997
0,0.0,61845.20999999996
0,8640.0,72223.0599999997
0,2160.0,63609.09999999998
0,1960.0,63000.0
0,0.0,60000.0
0,6480.0,73035.45428571431
0,2160.0,63428.57142857148
0,11760.0,70802.27999999968
0,5880.0,61172.44000000006
0,4320.0,67425.92857142875
0,4320.0,64515.44571428571
0,11760.0,78000.0
0,3920.0,66063.26749999996
0,4320.0,66857.14285714296
0,4320.0,66857.14285714284
0,11760.0,78000.0
0,3920.0,65999.99999999988
0,4320.0,66857.14285714296
0,2160.0,66610.16285714274
0,5880.0,72503.12249999982
0,1960.0,65267.34999999986
0,2160.0,63811.64285714296
0,2160.0,63635.868571428815
0,5880.0,69419.28499999968
0,1960.0,62998.8274999999
0,2160.0,63427.40857142862
0,2160.0,63428.57142857136
0,5880.0,68998.2649999999
0,1960.0,63198.62000000011
0,2160.0,63643.59714285727
0,4320.0,65908.24857142824
0,3920.0,68242.34999999986
0,1960.0,63000.0
0,2160.0,63428.57142857136
0,4320.0,66857.14285714296
0,1960.0,63740.310000000056
0,0.0,62161.737499999814
0,12960.0,69749.29714285722
0,2160.0,64670.58571428573
0,0.0,62496.37999999989
0,0.0,60000.0
0,10800.0,80077.04000000004
0,2160.0,63428.57142857136
0,0.0,60000.0
0,0.0,60000.0
0,6480.0,73653.33714285726
0,2160.0,63428.57142857136
0,0.0,60000.0
0,0.0,60000.0
0,6480.0,70717.03428571438
0,2160.0,63427.83142857137
0,0.0,60000.0
0,0.0,60000.0
0,6480.0,70285.71428571432
0,2160.0,63638.939999999944
0,0.0,60000.0
0,0.0,60000.0
0,2160.0,66498.20857142867
0,2160.0,63428.57142857136
0,3920.0,63501.62500000023
0,0.0,60000.0
0,2160.0,63639.89142857143
0,12960.0,73086.11714285705
0,3920.0,66000.0
0,0.0,60000.0
0,2160.0,63428.57142857136
0,10800.0,80273.23142857151
0,1960.0,65463.472499999916
0,7840.0,67416.5149999999
0,4320.0,65764.1228571427
0,6480.0,74943.28571428568
0,1960.0,63000.0
0,5880.0,71143.31999999983
0,4320.0,66857.14285714296
0,8640.0,70367.1914285717
0,1960.0,63000.0
0,5880.0,69000.0
0,2160.0,66408.15142857144
0,6480.0,70604.44571428653
0,0.0,61182.8600000001
0,3920.0,66265.76750000007
0,2160.0,63427.514285714366
0,8640.0,72357.77428571461
0,0.0,60000.0
0,3920.0,66196.4774999998
0,2160.0,63628.3600000008
0,4320.0,70524.442857143
0,0.0,60000.0
0,3920.0,66199.89500000002
0,2160.0,63428.57142857136
0,4320.0,66857.14285714272
0,1960.0,61796.16999999946
0,3920.0,66000.0
0,6480.0,68044.85714285728
0,12960.0,74298.07999999961
0,1960.0,63000.0
0,1960.0,63457.04499999946
0,6480.0,70285.71428571409
0,12960.0,80571.42857142864
0,0.0,61540.5625
0,3920.0,65865.9624999999
0,4320.0,69405.82285714289
0,8640.0,77229.63714285707
