Timestamp(s),HostId,No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
42000,00000000-0000-0000-0000-000000000000,22,43120.0,63353
42000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
42600,00000000-0000-0000-0000-000000000000,20,39200.0,61544
42600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
43200,00000000-0000-0000-0000-000000000000,19,37240.0,59124
43200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
43800,00000000-0000-0000-0000-000000000000,18,35280.0,57338
43800,00000000-0000-0000-0000-000000000001,1,1960.0,31728
44400,00000000-0000-0000-0000-000000000000,18,35280.0,57000
44400,00000000-0000-0000-0000-000000000001,1,1960.0,31540
45000,00000000-0000-0000-0000-000000000000,18,35280.0,57000
45000,00000000-0000-0000-0000-000000000001,1,1960.0,31528
45600,00000000-0000-0000-0000-000000000000,18,35280.0,57000
45600,00000000-0000-0000-0000-000000000001,1,1960.0,31499
46200,00000000-0000-0000-0000-000000000000,18,35280.0,57000
46200,00000000-0000-0000-0000-000000000001,1,1960.0,31580
46800,00000000-0000-0000-0000-000000000000,18,35280.0,57000
46800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
47400,00000000-0000-0000-0000-000000000000,18,35280.0,57000
47400,00000000-0000-0000-0000-000000000001,1,1960.0,31491
48000,00000000-0000-0000-0000-000000000000,16,31360.0,55682
48000,00000000-0000-0000-0000-000000000001,1,1960.0,31485
48600,00000000-0000-0000-0000-000000000000,16,31360.0,54000
48600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
49200,00000000-0000-0000-0000-000000000000,15,29400.0,52910
49200,00000000-0000-0000-0000-000000000001,1,1960.0,31494
49800,00000000-0000-0000-0000-000000000000,14,27440.0,51879
49800,00000000-0000-0000-0000-000000000001,1,1960.0,31552
50400,00000000-0000-0000-0000-000000000000,14,27440.0,51000
50400,00000000-0000-0000-0000-000000000001,1,1960.0,31601
51000,00000000-0000-0000-0000-000000000000,13,25480.0,50848
51000,00000000-0000-0000-0000-000000000001,1,1960.0,31708
51600,00000000-0000-0000-0000-000000000000,13,25480.0,49500
51600,00000000-0000-0000-0000-000000000001,2,3920.0,32094
52200,00000000-0000-0000-0000-000000000000,13,25480.0,49500
52200,00000000-0000-0000-0000-000000000001,1,1960.0,31642
52800,00000000-0000-0000-0000-000000000000,13,25480.0,49500
52800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
53400,00000000-0000-0000-0000-000000000000,13,25480.0,49500
53400,00000000-0000-0000-0000-000000000001,1,1960.0,31495
54000,00000000-0000-0000-0000-000000000000,13,25480.0,49500
54000,00000000-0000-0000-0000-000000000001,2,3920.0,31907
54600,00000000-0000-0000-0000-000000000000,13,25480.0,49500
54600,00000000-0000-0000-0000-000000000001,1,1960.0,31682
55200,00000000-0000-0000-0000-000000000000,12,23520.0,48644
55200,00000000-0000-0000-0000-000000000001,1,1960.0,31484
