No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
0,3920.0,66316.4225
0,3920.0,66530.70749999999
0,3920.0,66377.6475
0,0.0,60005.1025
0,3920.0,66398.055
0,3920.0,66408.2575
0,5880.0,69671.0625
0,1960.0,62997.497500000005
0,6480.0,71615.75428571428
0,12960.0,81750.03142857141
0,10800.0,77990.98571428569
0,12960.0,82257.96857142856
0,12960.0,82125.69428571427
0,0.0,60000.0
0,0.0,60005.29142857143
0,4320.0,67422.84857142856
0,3920.0,65999.99999999999
0,3920.0,66000.0
0,3920.0,66000.00000000001
0,0.0,60000.00000000001
0,3920.0,66000.0
0,3920.0,66000.0
0,5880.0,69000.0
0,1960.0,62999.99999999999
0,4320.0,68447.30571428571
0,10800.0,79759.4742857143
0,8640.0,76135.13428571427
0,12960.0,80571.42857142858
0,8640.0,76032.17428571428
0,0.0,60000.0
0,0.0,59999.99999999999
0,2160.0,66584.87142857144
0,1960.0,64369.850000000006
0,1960.0,65619.85
0,1960.0,64244.952499999985
0,0.0,60000.0
0,1960.0,63084.13500000001
0,1960.0,63007.60500000001
0,3920.0,67461.685
0,0.0,62538.2175
0,6480.0,68913.74857142856
0,4320.0,69368.36857142858
0,4320.0,70370.3742857143
0,6480.0,75857.46857142853
0,6480.0,70732.38
0,0.0,60000.0
0,0.0,60000.0
0,2160.0,63428.57142857142
0,1960.0,63000.0
0,1960.0,62998.827500000014
0,1960.0,63000.0
0,0.0,60000.0
0,1960.0,63000.0
0,1960.0,62999.337499999994
0,1960.0,65849.4425
0,0.0,60000.0
0,6480.0,70483.17142857143
0,4320.0,66857.14285714284
0,6480.0,67236.39428571428
0,6480.0,70703.90857142847
0,6480.0,70285.71428571429
0,0.0,60000.0
0,0.0,60000.0
0,2160.0,63428.57142857142
0,1960.0,62999.59250000006
0,1960.0,63198.62000000005
0,1960.0,62999.99999999997
0,0.0,60000.00000000003
0,1960.0,63174.484999999986
0,1960.0,63197.08999999997
0,0.0,60415.767500000016
0,0.0,59999.99999999997
0,6480.0,70035.55428571429
0,2160.0,66420.84857142856
0,8640.0,73857.34857142862
0,6480.0,70284.1257142857
0,2160.0,68423.92285714275
0,0.0,60000.0
0,0.0,60000.00000000003
0,2160.0,63428.57142857145
0,1960.0,63208.82500000001
0,1960.0,63000.0
0,3920.0,66223.51500000001
0,0.0,60000.0
0,1960.0,63000.0
0,1960.0,63000.0
0,0.0,60000.0
0,0.0,60000.0
0,8640.0,72773.11714285711
0,0.0,61161.59142857144
0,6480.0,72132.59714285715
0,4320.0,68878.62571428576
0,2160.0,63639.89142857143
0,12960.0,79454.57999999996
0,0.0,60000.0
0,2160.0,63638.20000000001
0,1960.0,63000.0
0,13720.0,66906.305
0,3920.0,66000.0
0,0.0,60000.0
0,1960.0,63000.0
0,7840.0,69890.95750000008
0,3920.0,62718.76749999996
0,0.0,60000.0
0,4320.0,67975.34857142868
0,0.0,60000.0
0,6480.0,66271.31999999995
0,2160.0,63572.17428571428
0,2160.0,63428.57142857142
0,10800.0,78918.94571428571
0,0.0,60000.0
0,2160.0,63428.57142857142
0,3920.0,64806.630000000005
0,13720.0,81000.0
0,1960.0,64278.47250000003
0,9800.0,68261.97250000003
0,3920.0,65985.45250000001
0,5880.0,70768.31999999995
0,3920.0,66000.0
0,0.0,60000.0
0,2160.0,65947.20000000013
0,0.0,60000.0
0,6480.0,70285.71428571432
0,10800.0,72081.14857142867
0,8640.0,67942.8428571428
0,6480.0,72232.38571428577
0,8640.0,64283.16000000003
0,2160.0,63428.57142857142
0,1960.0,65511.58499999996
0,9800.0,79769.90250000008
0,1960.0,63000.0
0,9800.0,75000.0
0,3920.0,65999.99999999994
0,3920.0,68890.76749999996
0,3920.0,66000.0
0,3920.0,64690.505000000005
0,8640.0,71762.6371428573
0,4320.0,65611.84571428562
0,6480.0,70285.71428571432
0,10800.0,77142.85714285716
0,6480.0,73175.23999999999
0,6480.0,70482.85714285693
0,8640.0,73714.28571428568
0,4320.0,67143.06571428577
0,1960.0,63000.0
0,7840.0,73476.78749999998
0,0.0,62997.859999999986
0,5880.0,71175.81999999995
0,1960.0,64653.42000000004
0,3920.0,66000.0
0,0.0,63852.65749999997
0,1960.0,64292.50250000006
0,6480.0,73445.3999999999
0,4320.0,66857.14285714284
0,2160.0,65313.762857142836
0,6480.0,74471.75142857141
0,6480.0,70285.71428571432
0,6480.0,70491.10857142869
0,8640.0,73714.28571428568
0,4320.0,66857.14285714284
0,1960.0,62999.38749999995
0,1960.0,65583.42499999993
0,0.0,60000.0
0,5880.0,69000.0
0,1960.0,63000.0
0,3920.0,66196.47749999992
0,1960.0,63193.00499999989
0,1960.0,62998.317500000005
0,4320.0,69905.71714285715
0,2160.0,66291.95999999996
0,8640.0,71375.85714285704
0,4320.0,68054.18285714288
0,12960.0,69146.4457142856
0,6480.0,72955.97142857115
0,2160.0,65462.231428571395
0,2160.0,65958.41428571439
0,1960.0,63212.03999999992
0,1960.0,63000.0
0,0.0,60000.0
0,1960.0,64216.640000000014
0,1960.0,63000.0
0,3920.0,66199.89500000014
0,1960.0,63000.0
0,1960.0,63201.42749999999
0,4320.0,67082.64285714284
0,2160.0,63427.83142857137
0,8640.0,73936.18857142841
0,8640.0,73152.36285714258
0,8640.0,72120.42857142864
0,4320.0,68571.95999999996
0,0.0,61788.99714285717
0,2160.0,63642.85428571445
0,1960.0,63000.0
0,0.0,60782.91000000003
0,0.0,60000.0
0,0.0,60212.91000000003
0,1960.0,63201.88749999995
0,3920.0,66000.0
0,1960.0,63000.0
0,1960.0,63000.0
0,4320.0,66856.5085714286
0,2160.0,63627.51142857142
0,4320.0,72747.7285714288
0,10800.0,77107.18857142841
0,6480.0,73976.08285714244
0,2160.0,66325.18857142853
0,0.0,60000.0
0,2160.0,63428.57142857148
0,9800.0,68604.21999999986
0,0.0,60000.0
0,7840.0,66153.45499999996
0,0.0,60000.0
0,1960.0,63000.0
0,1960.0,63082.04500000004
0,1960.0,62309.64249999984
0,11760.0,68951.92249999999
0,2160.0,66343.91714285722
0,2160.0,63428.57142857148
0,2160.0,65044.87142857141
0,4320.0,71501.49142857117
0,6480.0,70285.71428571432
0,17280.0,71457.75142857153
0,0.0,60000.0
0,12960.0,69632.99714285706
0,9800.0,75000.0
0,0.0,60000.0
0,7840.0,72000.0
0,0.0,60000.0
0,1960.0,63000.0
0,3920.0,66123.61999999988
0,1960.0,63000.0
0,11760.0,78000.0
0,2160.0,63428.57142857148
0,4320.0,64806.34285714291
0,2160.0,63428.57142857148
0,2160.0,63433.44285714289
0,0.0,65399.162857142976
0,17280.0,87428.57142857148
0,0.0,60000.0
0,12960.0,80571.42857142852
0,7840.0,74354.49249999993
0,1960.0,63978.515000000014
0,1960.0,65823.6825
0,3920.0,66450.19750000001
0,3920.0,66333.26000000001
0,3920.0,66000.00000000012
0,1960.0,63000.0
0,7840.0,75694.90249999997
0,6480.0,64264.65142857167
0,2160.0,66572.2771428572
0,15120.0,84584.10571428575
0,4320.0,67295.12857142859
0,15120.0,84362.0942857142
0,8640.0,81705.4085714285
0,2160.0,65105.391428571544
0,6480.0,73961.91428571416
0,3920.0,68316.12749999994
0,1960.0,63000.0
0,1960.0,63000.0
0,3920.0,66000.0
0,3920.0,65999.99999999988
0,3920.0,66000.0
0,1960.0,63000.00000000012
0,5880.0,70421.43000000017
0,4320.0,66959.15714285709
0,2160.0,63428.57142857136
0,10800.0,82149.84857142833
0,2160.0,65960.21428571432
0,10800.0,78275.98571428587
0,10800.0,75812.58571428596
0,2160.0,63428.57142857136
0,8640.0,69673.75142857153
0,1960.0,65512.65500000003
0,0.0,61837.80750000011
0,1960.0,63000.0
0,1960.0,64644.89999999991
0,1960.0,64964.747500000056
0,3920.0,63169.84750000015
0,0.0,60374.89999999991
0,3920.0,66584.69750000001
0,2160.0,66160.21428571432
0,2160.0,63428.14857142838
0,8640.0,73878.73428571434
0,2160.0,63428.57142857136
0,10800.0,77142.85714285704
0,15120.0,81746.85714285658
0,0.0,61873.44285714277
0,8640.0,73547.82571428549
0,1960.0,63000.0
0,0.0,60000.0
0,0.0,61630.002499999944
0,1960.0,63197.70250000036
0,1960.0,62998.92749999999
0,1960.0,63123.36999999988
0,0.0,60000.0
0,1960.0,64089.79749999987
0,2160.0,63428.57142857136
0,2160.0,63633.75714285718
0,8640.0,73934.07142857136
0,2160.0,63428.57142857136
0,8640.0,74171.74571428564
0,17280.0,85767.29714285722
0,0.0,60000.0
0,10800.0,76090.4714285715
0,0.0,60553.47250000015
0,0.0,60000.0
0,0.0,60000.0
0,1960.0,63000.0
0,1960.0,63192.80250000022
0,1960.0,63000.0
0,0.0,60000.0
0,0.0,60457.14500000002
0,2160.0,63428.57142857136
0,2160.0,63428.57142857136
0,8640.0,73709.1000000001
0,2160.0,63428.57142857136
0,8640.0,74121.9028571425
0,8640.0,82279.37142857187
0,0.0,60000.0
0,6480.0,74714.92571428628
0,0.0,60000.0
0,0.0,60000.0
0,0.0,60000.0
0,5880.0,63322.29000000004
0,1960.0,63000.0
0,3920.0,65031.57750000013
0,0.0,60000.0
0,0.0,60000.0
0,2160.0,63427.83142857137
0,4320.0,65354.81142857135
0,6480.0,72568.67142857192
0,2160.0,63636.40000000014
0,6480.0,73122.11999999988
0,4320.0,71218.10285714269
0,0.0,60000.0
0,6480.0,70285.71428571432
0,3920.0,61497.85000000009
0,0.0,60000.0
0,3920.0,61497.85250000027
0,3920.0,66262.65500000003
0,3920.0,64887.49750000052
0,3920.0,66000.0
0,3920.0,61099.892500000075
0,0.0,60000.0
0,2160.0,63634.60000000009
0,4320.0,66857.14285714296
0,6480.0,70285.71428571432
0,2160.0,63428.57142857136
0,2160.0,68850.057142857
0,8640.0,68549.72857142892
0,0.0,60000.0
0,2160.0,65406.04000000004
0,1960.0,65906.68500000006
0,3920.0,63205.19750000001
0,3920.0,66000.0
0,3920.0,66000.0
0,3920.0,66000.0
0,1960.0,64945.20750000002
0,3920.0,66000.0
0,3920.0,65358.667500000214
0,2160.0,63428.57142857136
0,4320.0,66857.14285714296
0,10800.0,65770.25714285695
0,8640.0,65107.50285714306
0,2160.0,63428.57142857136
0,8640.0,73714.28571428568
0,0.0,60000.0
0,4320.0,66702.43142857146
0,1960.0,63000.0
0,3920.0,66000.0
0,1960.0,63294.44250000012
0,1960.0,64230.767500000075
0,1960.0,64373.88000000012
0,1960.0,62999.59250000003
0,1960.0,63080.15500000003
0,3920.0,66000.0
0,4320.0,66230.26000000024
0,2160.0,63630.691428571474
0,8640.0,73739.26285714284
0,8640.0,73714.28571428568
0,4320.0,66081.79714285722
0,6480.0,73405.6114285714
0,4320.0,65028.7771428572
0,2160.0,64794.18285714276
0,1960.0,62997.85750000016
0,1960.0,64060.664999999804
0,1960.0,63000.0
0,1960.0,63196.52750000032
0,1960.0,63000.0
0,1960.0,63202.95750000002
0,1960.0,63000.0
0,1960.0,65139.54249999998
0,4320.0,66857.14285714296
0,2160.0,63428.57142857136
0,8640.0,73714.28571428568
0,8640.0,73714.28571428568
0,4320.0,66857.14285714296
0,4320.0,69245.29142857133
0,4320.0,66857.14285714296
0,2160.0,63641.688571428414
0,1960.0,63218.72500000009
0,1960.0,62997.60250000004
0,3920.0,63178.15749999997
0,1960.0,63000.0
0,1960.0,62997.34750000015
0,1960.0,63000.0
0,1960.0,63000.0
0,1960.0,62999.64249999984
0,2160.0,63735.34571428574
0,2160.0,63426.031428571325
0,6480.0,72520.21428571432
0,2160.0,68323.60571428598
0,2160.0,66236.93428571429
0,4320.0,66857.14285714296
0,2160.0,64775.34857142856
0,2160.0,63428.57142857136
0,1960.0,63000.0
0,1960.0,63218.26500000013
0,1960.0,63013.36999999988
0,1960.0,63000.0
0,1960.0,63197.60250000027
0,3920.0,64508.56750000059
0,0.0,61677.09499999997
0,1960.0,63197.600000000326
0,2160.0,63428.57142857136
0,2160.0,63632.80285714287
0,8640.0,73695.86571428599
0,0.0,60437.67428571428
0,2160.0,63428.57142857136
0,4320.0,67018.20285714278
0,2160.0,63631.84857142856
0,4320.0,64546.76857142872
0,3920.0,64090.09750000015
0,1960.0,63000.0
0,1960.0,63000.0
0,3920.0,65634.02750000032
0,1960.0,63000.0
0,3920.0,66000.0
0,0.0,60000.0
0,1960.0,63000.0
0,2160.0,63630.685714285355
0,2160.0,63428.57142857136
0,8640.0,73934.59999999986
0,0.0,60000.0
0,2160.0,63428.57142857136
0,4320.0,67291.21142857103
0,2160.0,63428.57142857136
0,4320.0,66857.14285714296
0,3920.0,66000.0
0,13720.0,62997.04249999975
0,3920.0,66317.19000000041
0,3920.0,66000.0
0,3920.0,64953.51750000031
0,3920.0,66000.0
0,0.0,60000.0
0,1960.0,62998.31749999989
0,2160.0,63428.57142857136
0,8640.0,72650.78285714285
0,4320.0,71015.98285714281
0,0.0,60000.0
0,2160.0,63426.45428571431
0,4320.0,66857.14285714296
0,4320.0,65316.18857142865
0,4320.0,66857.14285714296
0,1960.0,65917.34999999986
0,27440.0,63205.36250000144
0,3920.0,66000.0
0,1960.0,63953.929999999935
0,1960.0,65400.972499999916
0,3920.0,66000.0
0,0.0,60000.0
0,9800.0,64177.245000001276
0,2160.0,63428.57142857136
0,8640.0,73714.28571428568
0,2160.0,66371.11428571423
0,0.0,60000.0
0,2160.0,63638.8342857142
0,2160.0,65486.034285714384
0,4320.0,66857.14285714296
0,2160.0,63839.89428571449
0,1960.0,63000.0
0,0.0,61413.98750000121
0,1960.0,65056.125
0,1960.0,63000.0
0,1960.0,63000.0
0,1960.0,63206.330000000075
0,0.0,62654.30250000162
0,0.0,60849.250000000466
0,0.0,60945.92857142817
0,4320.0,69359.68857142865
0,0.0,61874.28857142897
0,0.0,60000.0
0,2160.0,63428.57142857136
0,0.0,62113.7914285725
0,4320.0,66857.14285714296
0,2160.0,63428.57142857136
0,1960.0,63207.04000000027
0,0.0,66964.83250000025
0,1960.0,63000.0
0,1960.0,63000.0
0,1960.0,63000.0
0,1960.0,63000.0
0,0.0,60102.04000000004
0,0.0,60239.7975000001
0,2160.0,70629.60857142834
0,4320.0,67052.17142857122
0,0.0,66735.59428571351
0,0.0,62594.35999999894
0,0.0,60981.17142857099
0,0.0,60105.822857142426
0,2160.0,64077.46285714279
0,0.0,62342.54571428569
0,1960.0,62999.99999999977
0,15680.0,110021.60749999969
0,1960.0,63000.0
0,1960.0,63202.14249999984
0,1960.0,62999.99999999977
0,1960.0,63216.73250000016
0,3920.0,68486.93750000023
0,33320.0,123866.37750000041
0,30240.0,151043.90000000224
0,8640.0,66916.71428571455
0,36720.0,196324.66285714274
0,34560.0,193021.385714286
0,19440.0,124339.67428571451
0,12960.0,115220.3199999989
0,2160.0,63649.628571428824
0,2160.0,73265.18285714276
0,1960.0,63000.0
0,47040.0,104536.1724999994
0,1960.0,62998.31749999989
0,1960.0,63000.0
0,1960.0,62997.857499999925
0,1960.0,63000.0
0,9800.0,68472.13749999995
0,64680.0,150507.00500000035
0,28080.0,190753.44571428467
0,2160.0,65385.82857142761
0,36720.0,152608.94857143005
0,58320.0,156683.90857143002
0,10800.0,152326.8114285716
0,6480.0,109904.56000000145
0,2160.0,63428.571428571595
0,2160.0,71396.72571428539
0,5880.0,66038.41499999957
0,33320.0,86458.62999999989
0,1960.0,63202.90749999974
0,1960.0,63000.0
0,1960.0,63207.192500000354
0,1960.0,63000.0
0,13720.0,73791.06249999953
0,13720.0,88103.3349999995
0,75600.0,159617.02285714122
0,2160.0,63428.57142857136
0,99360.0,165834.46285714442
0,12960.0,80581.53714285744
0,43200.0,177994.39999999944
0,36720.0,158909.3028571424
0,62640.0,177563.46285714442
0,2160.0,72568.01999999955
0,7840.0,70528.00999999978
0,37240.0,97854.02749999892
0,1960.0,63000.0
0,31360.0,75164.24000000069
0,1960.0,63000.0
0,15680.0,69072.64500000002
0,15680.0,72002.04749999894
0,13720.0,76193.62750000088
0,64800.0,206304.228571428
0,6480.0,66098.8314285716
0,97200.0,190788.78000000305
0,12960.0,76620.3200000003
0,60480.0,199089.17428571125
0,23760.0,153989.3342857128
0,64800.0,189168.04285714263
0,2160.0,73315.8714285721
0,15680.0,74692.8450000002
0,15680.0,86476.30500000017
0,125440.0,85096.17500000028
0,31360.0,87564.61249999935
0,1960.0,63000.0
0,3920.0,76589.50249999948
0,11760.0,73118.10499999998
0,19600.0,73322.79499999946
0,120960.0,98533.39428571193
0,6480.0,75996.50857142685
0,12960.0,108084.87714285683
0,32400.0,88716.28857142897
0,95040.0,170738.5085714287
0,6480.0,79316.0028571426
0,34560.0,122597.93999999901
0,6480.0,80697.1400000006
0,21560.0,79923.76999999955
0,15680.0,73387.55999999959
0,41160.0,179184.94749999978
0,1960.0,85276.19499999983
0,23520.0,88465.98999999976
0,9800.0,133615.93749999953
0,15680.0,76901.26999999955
0,0.0,80995.12750000041
0,120960.0,199950.14857143024
0,8640.0,72760.84285714291
0,17280.0,72134.81142857205
0,34560.0,88372.37999999989
0,92880.0,199572.17714285804
0,8640.0,75151.8457142855
0,45360.0,99961.70000000065
0,0.0,72400.22285714373
0,17640.0,76358.29250000045
0,11760.0,70097.80499999924
0,31360.0,181993.08500000183
0,1960.0,67459.44000000041
0,29400.0,93565.19999999879
0,19600.0,104793.25500000035
0,9800.0,70413.68500000006
0,3920.0,76645.34999999963
0,2160.0,175427.13142857235
0,15120.0,77342.54285714263
0,99360.0,102869.97428571433
0,12960.0,79834.93999999994
0,12960.0,102937.77714285674
0,38880.0,115022.62571428483
0,17280.0,81860.36857142905
0,21600.0,71069.50571428519
0,17640.0,72959.07750000013
0,3920.0,68304.28999999957
0,7840.0,74755.59749999968
0,3920.0,67315.50500000035
0,9800.0,75201.6625000001
0,41160.0,127256.93749999907
0,7840.0,77232.3999999999
0,39200.0,151419.32750000013
0,34560.0,131123.191428571
0,17280.0,76481.89428571472
0,99360.0,166461.62000000104
0,17280.0,78899.14857142838
0,6480.0,78262.76000000024
0,41040.0,116796.29714285769
0,17280.0,73819.04285714263
0,15120.0,80733.6542857145
0,1960.0,73669.04250000091
0,7840.0,79532.0874999999
0,7840.0,73782.75749999937
0,7840.0,69290.5549999997
0,13720.0,73107.14500000002
0,68600.0,117176.82000000076
0,13720.0,69934.74249999924
0,68600.0,138172.19250000082
0,45360.0,123803.62000000011
0,15120.0,75110.6942857136
0,34560.0,148783.82571428455
0,17280.0,70436.10285714269
0,6480.0,70717.56571428571
0,12960.0,84463.84857143043
0,17280.0,75842.12000000058
0,2160.0,73095.67142857146
0,7840.0,82788.97250000015
0,15680.0,75925.5149999992
0,45080.0,72318.87250000006
0,11760.0,73344.89000000013
0,43120.0,80668.2099999995
0,17640.0,101999.1649999991
0,15680.0,73822.24500000011
0,13720.0,93790.27249999903
0,8640.0,82352.8485714281
0,15120.0,78850.89714285685
0,34560.0,84019.36285714246
0,17280.0,76837.6685714284
0,2160.0,74030.79714285629
0,10800.0,74995.13428571541
0,15120.0,70972.69428571453
0,6480.0,79742.2228571428
0,7840.0,84519.54249999905
0,23520.0,85790.14750000043
0,49000.0,93099.91999999993
0,13720.0,76347.28749999963
0,50960.0,109611.10999999894
0,17640.0,73226.68499999959
0,15680.0,71452.05000000028
0,15680.0,74007.5549999997
0,15120.0,77262.95999999996
0,19440.0,69897.25714285765
0,17280.0,86968.88857142907
0,17280.0,75186.46285714349
0,8640.0,81035.77142857155
0,12960.0,68447.84000000032
0,15120.0,76992.59428571444
0,6480.0,70401.80000000028
0,9800.0,71829.73999999929
0,17640.0,80964.20000000019
0,15680.0,87729.8525000005
0,15680.0,74589.55000000028
0,13720.0,100455.76000000024
0,15680.0,75854.63999999966
0,13720.0,75639.12000000058
0,13720.0,69585.16000000015
0,12960.0,71586.56285714312
0,19440.0,75837.14571428625
0,17280.0,76127.62571428483
0,12960.0,75897.1400000006
0,23760.0,89943.48285714258
0,12960.0,73139.25714285765
