Makespan (s),Workflow Response time (s)
809,810.0
22083,22083.0
29780,29780.0
30287,30287.0
31849,31849.0
23052,23379.0
31413,31666.0
22443,22644.0
22374,22792.0
20825,21448.0
20889,21760.0
21091,22185.0
20334,21821.0
20197,21720.0
20222,21797.0
29463,31236.0
20003,21752.0
21830,23621.0
21809,23772.0
20777,22879.0
23565,25910.0
28563,31130.0
22348,24909.0
28362,31102.0
28362,31068.0
28366,31074.0
28352,31062.0
28352,31059.0
28352,31058.0
20189,22891.0
28427,31178.0
22698,25445.0
28170,31152.0
20355,23328.0
28019,31032.0
24015,27016.0
27735,31006.0
23082,26342.0
27316,30940.0
27337,30953.0
27357,30958.0
27317,30911.0
27356,30950.0
27335,30947.0
22785,26396.0
27062,30945.0
27070,30947.0
27022,30898.0
27062,30932.0
27069,30938.0
22825,26692.0
26887,30929.0
26887,30921.0
22563,26594.0
22374,26629.0
21351,26081.0
26155,30900.0
22056,26790.0
25641,30832.0
25687,30872.0
25640,30816.0
25638,30810.0
21896,27053.0
25648,30835.0
25633,30810.0
25741,30913.0
25607,30769.0
25649,30810.0
21767,26922.0
25416,30802.0
21320,26703.0
21450,26834.0
21555,27088.0
22135,27731.0
21530,27215.0
21185,27198.0
24615,30749.0
24619,30747.0
24640,30766.0
24598,30724.0
24592,30715.0
21060,27181.0
20631,26942.0
24439,30757.0
20851,27157.0
20878,27345.0
20749,27371.0
20287,27096.0
20285,27096.0
20439,27253.0
20401,27387.0
23654,30685.0
23697,30731.0
23699,30731.0
20526,27555.0
20252,27515.0
23255,30725.0
19855,27313.0
19835,27458.0
19572,27456.0
19526,27514.0
19370,27477.0
19303,27577.0
18709,27182.0
18909,27618.0
21777,30638.0
18499,27359.0
18526,27392.0
18482,27410.0
18651,27666.0
21572,30624.0
21591,30642.0
18420,27468.0
18285,27342.0
18388,27445.0
21347,30620.0
18120,27391.0
17988,27317.0
18321,27650.0
18154,27700.0
17777,27523.0
17988,27788.0
20662,30606.0
17718,27650.0
20528,30584.0
20530,30584.0
17715,27769.0
17728,28015.0
17735,28046.0
20241,30579.0
17351,27688.0
19439,30096.0
17383,28032.0
17302,28011.0
17226,27989.0
19733,30563.0
17205,28035.0
19468,30562.0
16602,27696.0
16729,27825.0
16448,27683.0
16584,28023.0
16553,28030.0
16516,28034.0
16429,28034.0
16164,28036.0
16090,28014.0
16064,28035.0
15932,27994.0
15749,28038.0
15688,28041.0
15626,28041.0
15419,28039.0
15310,28026.0
15261,28038.0
15194,28038.0
15023,28041.0
14725,27874.0
14646,27831.0
14446,27831.0
14194,27705.0
14188,27705.0
14393,27912.0
14288,27830.0
14377,28042.0
14334,28052.0
14270,28032.0
16625,30542.0
14378,28294.0
16459,30542.0
14093,28176.0
16399,30542.0
13922,28062.0
13680,28008.0
16052,30460.0
13537,27941.0
13621,28024.0
16128,30530.0
13798,28200.0
13453,28074.0
13462,28164.0
15815,30716.0
13075,27976.0
13100,28005.0
12944,27932.0
12890,27931.0
12920,27982.0
13088,28145.0
12798,28102.0
12574,28017.0
12645,28106.0
12565,28060.0
12560,28066.0
12551,28060.0
12572,28079.0
12502,28101.0
12397,28082.0
12277,28062.0
12287,28075.0
14628,30483.0
12191,28058.0
12191,28052.0
12175,28050.0
12175,28050.0
12172,28049.0
12170,28049.0
12164,28049.0
12162,28049.0
12156,28049.0
12154,28049.0
12155,28050.0
12144,28050.0
12137,28050.0
12133,28050.0
12128,28050.0
12058,28049.0
12033,28049.0
11984,28049.0
11930,28049.0
11855,28012.0
11889,28053.0
11888,28053.0
11867,28053.0
11879,28074.0
