Makespan (s),Workflow Response time (s)
17622,17639.0
17625,17642.0
17622,17639.0
17625,17642.0
17622,17639.0
17622,17639.0
17625,17642.0
16621,16633.0
17622,17639.0
17622,17639.0
17624,17641.0
17621,17638.0
16627,16633.0
16628,16632.0
16627,16632.0
16624,16632.0
17625,17642.0
41,58.0
20,37.0
20,37.0
41,58.0
20,37.0
20,37.0
20,37.0
20,37.0
20,37.0
41,58.0
11359,11376.0
11395,11412.0
11461,11478.0
11461,11478.0
11461,11478.0
11461,11478.0
11460,11477.0
11460,11477.0
11460,11477.0
11460,11477.0
11456,11473.0
11452,11469.0
16333,16606.0
14107,16559.0
14142,16588.0
14101,16559.0
14100,16550.0
14113,16559.0
14515,16559.0
13929,16570.0
14019,16559.0
14120,16566.0
13954,16559.0
14033,16559.0
14103,16559.0
14669,16621.0
10977,17436.0
13312,16769.0
10182,16619.0
16693,16711.0
16744,16762.0
16606,16624.0
16414,16452.0
16608,16626.0
16454,16455.0
16579,16580.0
16594,16632.0
16586,16624.0
16565,16810.0
16771,16809.0
16651,16918.0
16609,16874.0
16670,16939.0
16494,16784.0
16584,16746.0
16619,16678.0
10478,16947.0
10371,16949.0
16356,16415.0
16371,16389.0
16607,16608.0
16600,16611.0
16603,16610.0
10721,16603.0
10720,16606.0
10718,16606.0
11297,11298.0
11285,11287.0
11299,11300.0
11289,11293.0
11298,11300.0
11291,11300.0
11296,11298.0
11286,11301.0
11287,11302.0
10710,16626.0
11298,11299.0
10993,16603.0
11286,11301.0
10701,16607.0
13114,16603.0
10700,16602.0
11017,16607.0
16099,16389.0
10981,16563.0
11295,11299.0
11006,16606.0
10699,16603.0
10699,16605.0
10697,16607.0
10708,16606.0
11287,11302.0
10653,16567.0
10658,16568.0
10688,16604.0
16606,16609.0
16599,16611.0
16602,16610.0
10648,16608.0
14054,16536.0
16598,16612.0
10965,16609.0
10702,16608.0
11020,16610.0
16600,16611.0
16606,16609.0
16600,16611.0
16602,16610.0
16598,16612.0
16595,16612.0
16595,16612.0
16595,16612.0
16595,16612.0
16595,16612.0
16595,16612.0
16595,16612.0
16595,16612.0
16595,16612.0
16595,16612.0
16595,16612.0
17886,17904.0
16605,16610.0
17886,17904.0
17605,17622.0
17605,17622.0
16618,16635.0
17605,17622.0
16617,16634.0
17887,17905.0
17605,17622.0
17886,17903.0
17885,17902.0
17885,17902.0
17886,17903.0
17605,17622.0
17886,17903.0
10696,16604.0
11026,16608.0
17886,17903.0
17605,17622.0
17605,17622.0
17604,17621.0
17887,17904.0
10699,16607.0
10706,16610.0
10702,16606.0
14065,16568.0
14108,16568.0
14110,16562.0
14100,16552.0
14062,16550.0
17887,17904.0
15872,16410.0
17888,17906.0
15757,16412.0
17888,17926.0
16123,16411.0
17887,17904.0
17868,17906.0
17887,17904.0
17888,17905.0
17887,17904.0
17929,17946.0
16616,16633.0
16616,16633.0
16616,16633.0
16616,16633.0
16616,16633.0
16968,16986.0
11296,11297.0
11292,11294.0
17928,17945.0
18073,18090.0
17888,17905.0
17888,17906.0
17907,17924.0
17887,17904.0
11294,11298.0
18893,18910.0
11291,11294.0
11297,11298.0
16143,16410.0
11289,11290.0
11288,11291.0
11287,11289.0
11295,11298.0
11290,11292.0
13494,16565.0
11296,11297.0
11292,11300.0
11292,11294.0
