Makespan (s),Workflow Response time (s)
809,810.0
931,931.0
7839,7839.0
1093,1093.0
8826,8826.0
8347,8347.0
7841,7841.0
7667,7667.0
7687,7687.0
526,526.0
1777,1777.0
6949,6978.0
1969,1988.0
760,808.0
1709,1743.0
7633,7782.0
1201,1326.0
7213,7347.0
6868,7016.0
4774,4950.0
6452,6716.0
7485,7801.0
6330,6640.0
7325,7701.0
7405,7748.0
7405,7745.0
7281,7618.0
7281,7615.0
7385,7718.0
4466,4826.0
7381,7812.0
6749,7176.0
7347,7786.0
5069,5499.0
7287,7711.0
6981,7393.0
7268,7696.0
6139,6556.0
7100,7619.0
7120,7631.0
7178,7675.0
7135,7625.0
7177,7666.0
7177,7663.0
6072,6557.0
7106,7661.0
7107,7656.0
7066,7614.0
7107,7649.0
7107,7648.0
6355,6894.0
7024,7648.0
7044,7662.0
6157,6770.0
6127,6760.0
5418,6240.0
6721,7582.0
5557,6407.0
6558,7548.0
6600,7584.0
6558,7533.0
6555,7527.0
5750,6707.0
6588,7558.0
6641,7601.0
6689,7644.0
6541,7486.0
6583,7526.0
5436,6373.0
6567,7524.0
5392,6346.0
5497,6451.0
5470,6539.0
6097,7177.0
5548,6655.0
5482,6631.0
6309,7543.0
6296,7524.0
6378,7604.0
6316,7541.0
6208,7430.0
5394,6614.0
5118,6363.0
6284,7527.0
5347,6578.0
5359,6638.0
5271,6613.0
4965,6342.0
4965,6342.0
5163,6540.0
5203,6629.0
6024,7460.0
6065,7501.0
6067,7501.0
5232,6663.0
5152,6626.0
5985,7495.0
4567,6425.0
4684,6569.0
4791,6776.0
4821,6818.0
4751,6765.0
4764,6805.0
4202,6279.0
4633,6754.0
5277,7406.0
4367,6495.0
4354,6482.0
4362,6498.0
4643,6802.0
5150,7337.0
5177,7363.0
4421,6604.0
4294,6478.0
4250,6436.0
6070,8313.0
4200,6441.0
4185,6453.0
4373,6641.0
4457,6744.0
4196,6578.0
4350,6738.0
4914,7361.0
4121,6556.0
4854,7306.0
4864,7314.0
4225,6675.0
4288,6738.0
4225,6755.0
4780,7313.0
3870,6402.0
4711,7287.0
4173,6741.0
4149,6720.0
4129,6698.0
4720,7297.0
4162,6739.0
4719,7296.0
3828,6405.0
3952,6529.0
3755,6397.0
4027,6734.0
3996,6741.0
3992,6741.0
3991,6742.0
3940,6742.0
3881,6722.0
3902,6743.0
3789,6706.0
3829,6746.0
3800,6746.0
3780,6753.0
3765,6751.0
3752,6738.0
3739,6759.0
3739,6759.0
3666,6806.0
3469,6634.0
3342,6606.0
3291,6606.0
3122,6480.0
3122,6480.0
3319,6687.0
3228,6602.0
3408,6809.0
3395,6809.0
3375,6789.0
3834,7257.0
3405,6827.0
3845,7276.0
3278,6709.0
3831,7276.0
3146,6595.0
3121,6606.0
3751,7255.0
2966,6465.0
3124,6622.0
3749,7247.0
3234,6733.0
3038,6594.0
3059,6657.0
3717,7400.0
2860,6543.0
2868,6562.0
2776,6500.0
2661,6424.0
2765,6539.0
2932,6702.0
2890,6659.0
2801,6574.0
2803,6576.0
2754,6530.0
2754,6530.0
2754,6530.0
2775,6549.0
2770,6565.0
2717,6544.0
2678,6514.0
2699,6534.0
3347,7198.0
2661,6512.0
2661,6506.0
2661,6504.0
2661,6504.0
2661,6503.0
2661,6505.0
2661,6505.0
2659,6503.0
2659,6503.0
2659,6503.0
2659,6503.0
2659,6503.0
2661,6505.0
2659,6507.0
2659,6507.0
2645,6506.0
2645,6506.0
2645,6506.0
2645,6506.0
2605,6466.0
2645,6506.0
2645,6506.0
2645,6508.0
2666,6529.0
2643,6506.0
2637,6508.0
2641,6508.0
2637,6508.0
2628,6509.0
2627,6508.0
2627,6507.0
2627,6507.0
2627,6507.0
2587,6467.0
2627,6508.0
2639,6514.0
2625,6500.0
2624,6500.0
2767,6642.0
2606,6500.0
2627,6521.0
2606,6500.0
2606,6500.0
2606,6499.0
2606,6498.0
2606,6498.0
2606,6497.0
2715,6602.0
2547,6498.0
2547,6498.0
2661,6619.0
2540,6639.0
2489,6617.0
2520,6663.0
2302,6453.0
2413,6590.0
2941,7175.0
2252,6482.0
2246,6481.0
2267,6499.0
2917,7150.0
2243,6475.0
2224,6473.0
2902,7150.0
2245,6491.0
2242,6490.0
2242,6488.0
2201,6446.0
2242,6487.0
2233,6482.0
2224,6485.0
2859,7124.0
2858,7122.0
2173,6437.0
2152,6415.0
1864,6512.0
2425,7116.0
2425,7116.0
1794,6484.0
2731,7420.0
1794,6481.0
2423,7112.0
1851,6539.0
2394,7110.0
1764,6480.0
1804,6520.0
1705,6480.0
1705,6480.0
1706,6481.0
1724,6501.0
1724,6501.0
1696,6480.0
1694,6480.0
1708,6499.0
1727,6518.0
2289,7106.0
1660,6477.0
2289,7106.0
2289,7105.0
1679,6496.0
2288,7105.0
1659,6476.0
1655,6475.0
1655,6475.0
2283,7103.0
2283,7103.0
1696,6515.0
1633,6495.0
1611,6472.0
1610,6473.0
2234,7101.0
1625,6494.0
1605,6474.0
1625,6494.0
1599,6473.0
1599,6473.0
1619,6493.0
1591,6472.0
1592,6482.0
1592,6482.0
1592,6482.0
1592,6482.0
1592,6482.0
1592,6482.0
1587,6482.0
1587,6482.0
1607,6502.0
1587,6482.0
1587,6482.0
1585,6482.0
1585,6482.0
1585,6482.0
1582,6482.0
1582,6482.0
1582,6482.0
1581,6482.0
1581,6482.0
2198,7099.0
1581,6482.0
1580,6481.0
1580,6481.0
1604,6511.0
1580,6481.0
1580,6481.0
1574,6491.0
1574,6491.0
1574,6491.0
1575,6494.0
1575,6494.0
1575,6494.0
1575,6494.0
1572,6494.0
1572,6494.0
1592,6514.0
1572,6494.0
1572,6494.0
2176,7098.0
1572,6494.0
1572,6494.0
1567,6493.0
