Timestamp(s),HostId,No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
470,00000000-0000-0000-0000-000000000000,64,125440.0,2081
470,00000000-0000-0000-0000-000000000001,64,125440.0,1586
480,00000000-0000-0000-0000-000000000000,64,125440.0,2100
480,00000000-0000-0000-0000-000000000001,64,125440.0,1475
490,00000000-0000-0000-0000-000000000000,63,123480.0,1817
490,00000000-0000-0000-0000-000000000001,64,125440.0,1475
500,00000000-0000-0000-0000-000000000000,64,125440.0,2099
500,00000000-0000-0000-0000-000000000001,64,125440.0,1708
510,00000000-0000-0000-0000-000000000000,64,125440.0,2100
510,00000000-0000-0000-0000-000000000001,64,125440.0,1607
520,00000000-0000-0000-0000-000000000000,64,125440.0,2100
520,00000000-0000-0000-0000-000000000001,64,125440.0,1250
530,00000000-0000-0000-0000-000000000000,64,125440.0,2081
530,00000000-0000-0000-0000-000000000001,64,125440.0,1541
540,00000000-0000-0000-0000-000000000000,64,125440.0,2100
540,00000000-0000-0000-0000-000000000001,64,125440.0,1475
550,00000000-0000-0000-0000-000000000000,60,117600.0,1828
550,00000000-0000-0000-0000-000000000001,64,125440.0,1475
560,00000000-0000-0000-0000-000000000000,64,125440.0,2088
560,00000000-0000-0000-0000-000000000001,64,125440.0,1583
570,00000000-0000-0000-0000-000000000000,64,125440.0,2100
570,00000000-0000-0000-0000-000000000001,64,125440.0,1777
580,00000000-0000-0000-0000-000000000000,64,125440.0,2100
580,00000000-0000-0000-0000-000000000001,64,125440.0,1250
590,00000000-0000-0000-0000-000000000000,63,123480.0,2081
590,00000000-0000-0000-0000-000000000001,64,125440.0,1496
600,00000000-0000-0000-0000-000000000000,64,125440.0,2099
600,00000000-0000-0000-0000-000000000001,64,125440.0,1475
610,00000000-0000-0000-0000-000000000000,55,107800.0,1860
610,00000000-0000-0000-0000-000000000001,64,125440.0,1475
620,00000000-0000-0000-0000-000000000000,64,125440.0,2056
620,00000000-0000-0000-0000-000000000001,64,125440.0,1475
630,00000000-0000-0000-0000-000000000000,64,125440.0,2100
630,00000000-0000-0000-0000-000000000001,64,125440.0,1931
640,00000000-0000-0000-0000-000000000000,64,125440.0,2100
640,00000000-0000-0000-0000-000000000001,64,125440.0,1250
650,00000000-0000-0000-0000-000000000000,60,117600.0,2092
650,00000000-0000-0000-0000-000000000001,64,125440.0,1451
660,00000000-0000-0000-0000-000000000000,64,125440.0,2088
660,00000000-0000-0000-0000-000000000001,64,125440.0,1475
670,00000000-0000-0000-0000-000000000000,19,37240.0,2012
670,00000000-0000-0000-0000-000000000001,64,125440.0,1475
680,00000000-0000-0000-0000-000000000000,64,125440.0,1904
680,00000000-0000-0000-0000-000000000001,64,125440.0,1475
690,00000000-0000-0000-0000-000000000000,64,125440.0,2100
690,00000000-0000-0000-0000-000000000001,64,125440.0,1958
700,00000000-0000-0000-0000-000000000000,64,125440.0,2100
700,00000000-0000-0000-0000-000000000001,64,125440.0,1267
710,00000000-0000-0000-0000-000000000000,64,125440.0,2100
710,00000000-0000-0000-0000-000000000001,64,125440.0,1394
720,00000000-0000-0000-0000-000000000000,64,125440.0,2081
720,00000000-0000-0000-0000-000000000001,64,125440.0,1930
730,00000000-0000-0000-0000-000000000000,64,125440.0,2100
730,00000000-0000-0000-0000-000000000001,64,125440.0,2025
740,00000000-0000-0000-0000-000000000000,63,123480.0,1817
740,00000000-0000-0000-0000-000000000001,64,125440.0,2025
750,00000000-0000-0000-0000-000000000000,64,125440.0,2099
750,00000000-0000-0000-0000-000000000001,64,125440.0,2051
760,00000000-0000-0000-0000-000000000000,64,125440.0,2100
760,00000000-0000-0000-0000-000000000001,64,125440.0,1610
770,00000000-0000-0000-0000-000000000000,64,125440.0,2100
770,00000000-0000-0000-0000-000000000001,64,125440.0,1250
780,00000000-0000-0000-0000-000000000000,63,123480.0,2081
780,00000000-0000-0000-0000-000000000001,64,125440.0,1763
790,00000000-0000-0000-0000-000000000000,64,125440.0,2099
790,00000000-0000-0000-0000-000000000001,64,125440.0,2025
800,00000000-0000-0000-0000-000000000000,35,68600.0,1971
800,00000000-0000-0000-0000-000000000001,64,125440.0,2025
810,00000000-0000-0000-0000-000000000000,64,125440.0,1948
810,00000000-0000-0000-0000-000000000001,64,125440.0,2025
820,00000000-0000-0000-0000-000000000000,64,125440.0,2100
820,00000000-0000-0000-0000-000000000001,64,125440.0,2080
830,00000000-0000-0000-0000-000000000000,64,125440.0,2100
830,00000000-0000-0000-0000-000000000001,64,125440.0,1900
840,00000000-0000-0000-0000-000000000000,64,125440.0,2100
840,00000000-0000-0000-0000-000000000001,64,125440.0,2050
850,00000000-0000-0000-0000-000000000000,63,123480.0,2081
850,00000000-0000-0000-0000-000000000001,64,125440.0,1940
860,00000000-0000-0000-0000-000000000000,64,125440.0,2099
860,00000000-0000-0000-0000-000000000001,64,125440.0,2025
870,00000000-0000-0000-0000-000000000000,64,125440.0,2000
870,00000000-0000-0000-0000-000000000001,64,125440.0,2025
880,00000000-0000-0000-0000-000000000000,60,117600.0,1894
880,00000000-0000-0000-0000-000000000001,64,125440.0,2025
890,00000000-0000-0000-0000-000000000000,64,125440.0,2060
890,00000000-0000-0000-0000-000000000001,64,125440.0,2025
900,00000000-0000-0000-0000-000000000000,64,125440.0,2100
900,00000000-0000-0000-0000-000000000001,64,125440.0,2064
910,00000000-0000-0000-0000-000000000000,64,125440.0,2100
910,00000000-0000-0000-0000-000000000001,64,125440.0,1916
920,00000000-0000-0000-0000-000000000000,64,125440.0,2100
920,00000000-0000-0000-0000-000000000001,64,125440.0,2050
930,00000000-0000-0000-0000-000000000000,60,117600.0,2096
930,00000000-0000-0000-0000-000000000001,64,125440.0,1948
940,00000000-0000-0000-0000-000000000000,64,125440.0,2086
940,00000000-0000-0000-0000-000000000001,64,125440.0,2025
950,00000000-0000-0000-0000-000000000000,48,94080.0,2085
950,00000000-0000-0000-0000-000000000001,64,125440.0,2025
960,00000000-0000-0000-0000-000000000000,61,119560.0,1828
960,00000000-0000-0000-0000-000000000001,64,125440.0,2025
970,00000000-0000-0000-0000-000000000000,63,123480.0,2048
970,00000000-0000-0000-0000-000000000001,64,125440.0,2025
980,00000000-0000-0000-0000-000000000000,64,125440.0,2099
980,00000000-0000-0000-0000-000000000001,64,125440.0,2049
990,00000000-0000-0000-0000-000000000000,64,125440.0,2100
990,00000000-0000-0000-0000-000000000001,64,125440.0,1926
1000,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1000,00000000-0000-0000-0000-000000000001,64,125440.0,2050
1010,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1010,00000000-0000-0000-0000-000000000001,64,125440.0,1953
1020,00000000-0000-0000-0000-000000000000,64,125440.0,2083
1020,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1030,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1030,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1040,00000000-0000-0000-0000-000000000000,60,117600.0,1828
1040,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1050,00000000-0000-0000-0000-000000000000,60,117600.0,2046
1050,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1060,00000000-0000-0000-0000-000000000000,64,125440.0,2086
1060,00000000-0000-0000-0000-000000000001,64,125440.0,2034
1070,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1070,00000000-0000-0000-0000-000000000001,64,125440.0,1936
1080,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1080,00000000-0000-0000-0000-000000000001,64,125440.0,2050
1090,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1090,00000000-0000-0000-0000-000000000001,64,125440.0,1988
1100,00000000-0000-0000-0000-000000000000,64,125440.0,2083
1100,00000000-0000-0000-0000-000000000001,64,125440.0,1995
1110,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1110,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1120,00000000-0000-0000-0000-000000000000,56,109760.0,1860
1120,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1130,00000000-0000-0000-0000-000000000000,64,125440.0,2021
1130,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1140,00000000-0000-0000-0000-000000000000,64,125440.0,2079
1140,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1150,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1150,00000000-0000-0000-0000-000000000001,64,125440.0,1987
1160,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1160,00000000-0000-0000-0000-000000000001,64,125440.0,2003
1170,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1170,00000000-0000-0000-0000-000000000001,64,125440.0,2052
1180,00000000-0000-0000-0000-000000000000,64,125440.0,2083
1180,00000000-0000-0000-0000-000000000001,64,125440.0,1936
1190,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1190,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1200,00000000-0000-0000-0000-000000000000,47,92120.0,1933
1200,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1210,00000000-0000-0000-0000-000000000000,62,121520.0,1954
1210,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1220,00000000-0000-0000-0000-000000000000,64,125440.0,2074
1220,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1230,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1230,00000000-0000-0000-0000-000000000001,64,125440.0,2079
1240,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1240,00000000-0000-0000-0000-000000000001,64,125440.0,1906
1250,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1250,00000000-0000-0000-0000-000000000001,64,125440.0,2050
1260,00000000-0000-0000-0000-000000000000,63,123480.0,2083
1260,00000000-0000-0000-0000-000000000001,64,125440.0,1943
1270,00000000-0000-0000-0000-000000000000,64,125440.0,2099
1270,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1280,00000000-0000-0000-0000-000000000000,64,125440.0,2010
1280,00000000-0000-0000-0000-000000000001,64,125440.0,2025
