Timestamp(s),HostId,No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
10,00000000-0000-0000-0000-000000000000,55,107800.0,500
10,00000000-0000-0000-0000-000000000001,54,105840.0,512
10,00000000-0000-0000-0000-000000000002,0,0.0,500
10,00000000-0000-0000-0000-000000000003,16,31360.0,512
10,00000000-0000-0000-0000-000000000004,31,60760.0,512
10,00000000-0000-0000-0000-000000000005,31,60760.0,512
20,00000000-0000-0000-0000-000000000000,55,107800.0,500
20,00000000-0000-0000-0000-000000000001,54,105840.0,525
20,00000000-0000-0000-0000-000000000002,0,0.0,500
20,00000000-0000-0000-0000-000000000003,16,31360.0,525
20,00000000-0000-0000-0000-000000000004,31,60760.0,525
20,00000000-0000-0000-0000-000000000005,31,60760.0,525
30,00000000-0000-0000-0000-000000000000,55,107800.0,500
30,00000000-0000-0000-0000-000000000001,53,103880.0,1121
30,00000000-0000-0000-0000-000000000002,0,0.0,500
30,00000000-0000-0000-0000-000000000003,16,31360.0,525
30,00000000-0000-0000-0000-000000000004,31,60760.0,525
30,00000000-0000-0000-0000-000000000005,31,60760.0,525
40,00000000-0000-0000-0000-000000000000,55,107800.0,500
40,00000000-0000-0000-0000-000000000001,53,103880.0,1825
40,00000000-0000-0000-0000-000000000002,8,15680.0,509
40,00000000-0000-0000-0000-000000000003,16,31360.0,525
40,00000000-0000-0000-0000-000000000004,31,60760.0,525
40,00000000-0000-0000-0000-000000000005,31,60760.0,525
50,00000000-0000-0000-0000-000000000000,55,107800.0,500
50,00000000-0000-0000-0000-000000000001,53,103880.0,1824
50,00000000-0000-0000-0000-000000000002,8,15680.0,525
50,00000000-0000-0000-0000-000000000003,15,29400.0,671
50,00000000-0000-0000-0000-000000000004,31,60760.0,525
50,00000000-0000-0000-0000-000000000005,29,56840.0,817
60,00000000-0000-0000-0000-000000000000,55,107800.0,500
60,00000000-0000-0000-0000-000000000001,53,103880.0,1825
60,00000000-0000-0000-0000-000000000002,8,15680.0,525
60,00000000-0000-0000-0000-000000000003,15,29400.0,875
60,00000000-0000-0000-0000-000000000004,31,60760.0,525
60,00000000-0000-0000-0000-000000000005,29,56840.0,1225
70,00000000-0000-0000-0000-000000000000,21,41160.0,718
70,00000000-0000-0000-0000-000000000001,33,64680.0,1603
70,00000000-0000-0000-0000-000000000002,8,15680.0,525
70,00000000-0000-0000-0000-000000000003,6,11760.0,790
70,00000000-0000-0000-0000-000000000004,14,27440.0,652
70,00000000-0000-0000-0000-000000000005,5,9800.0,998
80,00000000-0000-0000-0000-000000000000,29,56840.0,1047
80,00000000-0000-0000-0000-000000000001,33,64680.0,1325
80,00000000-0000-0000-0000-000000000002,8,15680.0,524
80,00000000-0000-0000-0000-000000000003,6,11760.0,650
80,00000000-0000-0000-0000-000000000004,14,27440.0,850
80,00000000-0000-0000-0000-000000000005,5,9800.0,625
90,00000000-0000-0000-0000-000000000000,20,39200.0,1038
90,00000000-0000-0000-0000-000000000001,17,33320.0,1195
90,00000000-0000-0000-0000-000000000002,8,15680.0,525
90,00000000-0000-0000-0000-000000000003,4,7840.0,633
90,00000000-0000-0000-0000-000000000004,7,13720.0,791
90,00000000-0000-0000-0000-000000000005,4,7840.0,616
100,00000000-0000-0000-0000-000000000000,19,37240.0,992
100,00000000-0000-0000-0000-000000000001,17,33320.0,925
100,00000000-0000-0000-0000-000000000002,8,15680.0,525
100,00000000-0000-0000-0000-000000000003,4,7840.0,600
100,00000000-0000-0000-0000-000000000004,7,13720.0,675
100,00000000-0000-0000-0000-000000000005,4,7840.0,600
110,00000000-0000-0000-0000-000000000000,19,37240.0,975
110,00000000-0000-0000-0000-000000000001,17,33320.0,925
110,00000000-0000-0000-0000-000000000002,8,15680.0,525
110,00000000-0000-0000-0000-000000000003,0,0.0,585
110,00000000-0000-0000-0000-000000000004,7,13720.0,675
110,00000000-0000-0000-0000-000000000005,4,7840.0,600
120,00000000-0000-0000-0000-000000000000,8,15680.0,746
120,00000000-0000-0000-0000-000000000001,9,17640.0,757
120,00000000-0000-0000-0000-000000000002,3,5880.0,536
120,00000000-0000-0000-0000-000000000003,8,15680.0,522
120,00000000-0000-0000-0000-000000000004,0,0.0,524
120,00000000-0000-0000-0000-000000000005,1,1960.0,521
130,00000000-0000-0000-0000-000000000000,8,15680.0,700
130,00000000-0000-0000-0000-000000000001,9,17640.0,725
130,00000000-0000-0000-0000-000000000002,3,5880.0,575
130,00000000-0000-0000-0000-000000000003,8,15680.0,525
130,00000000-0000-0000-0000-000000000004,0,0.0,500
130,00000000-0000-0000-0000-000000000005,1,1960.0,524
140,00000000-0000-0000-0000-000000000000,8,15680.0,700
140,00000000-0000-0000-0000-000000000001,8,15680.0,719
140,00000000-0000-0000-0000-000000000002,3,5880.0,575
140,00000000-0000-0000-0000-000000000003,8,15680.0,524
140,00000000-0000-0000-0000-000000000004,1,1960.0,504
140,00000000-0000-0000-0000-000000000005,1,1960.0,525
150,00000000-0000-0000-0000-000000000000,8,15680.0,700
150,00000000-0000-0000-0000-000000000001,8,15680.0,700
150,00000000-0000-0000-0000-000000000002,0,0.0,500
150,00000000-0000-0000-0000-000000000003,8,15680.0,525
150,00000000-0000-0000-0000-000000000004,1,1960.0,525
150,00000000-0000-0000-0000-000000000005,1,1960.0,525
160,00000000-0000-0000-0000-000000000000,8,15680.0,700
160,00000000-0000-0000-0000-000000000001,8,15680.0,700
160,00000000-0000-0000-0000-000000000002,8,15680.0,522
160,00000000-0000-0000-0000-000000000003,8,15680.0,525
160,00000000-0000-0000-0000-000000000004,1,1960.0,525
160,00000000-0000-0000-0000-000000000005,1,1960.0,525
170,00000000-0000-0000-0000-000000000000,8,15680.0,700
170,00000000-0000-0000-0000-000000000001,8,15680.0,700
170,00000000-0000-0000-0000-000000000002,8,15680.0,525
170,00000000-0000-0000-0000-000000000003,8,15680.0,525
170,00000000-0000-0000-0000-000000000004,1,1960.0,525
170,00000000-0000-0000-0000-000000000005,1,1960.0,525
180,00000000-0000-0000-0000-000000000000,8,15680.0,700
180,00000000-0000-0000-0000-000000000001,8,15680.0,700
180,00000000-0000-0000-0000-000000000002,8,15680.0,525
180,00000000-0000-0000-0000-000000000003,8,15680.0,525
180,00000000-0000-0000-0000-000000000004,1,1960.0,525
180,00000000-0000-0000-0000-000000000005,0,0.0,518
190,00000000-0000-0000-0000-000000000000,8,15680.0,700
190,00000000-0000-0000-0000-000000000001,8,15680.0,700
190,00000000-0000-0000-0000-000000000002,8,15680.0,525
190,00000000-0000-0000-0000-000000000003,8,15680.0,525
190,00000000-0000-0000-0000-000000000004,1,1960.0,525
190,00000000-0000-0000-0000-000000000005,0,0.0,500
200,00000000-0000-0000-0000-000000000000,8,15680.0,700
200,00000000-0000-0000-0000-000000000001,8,15680.0,700
200,00000000-0000-0000-0000-000000000002,8,15680.0,525
200,00000000-0000-0000-0000-000000000003,8,15680.0,525
200,00000000-0000-0000-0000-000000000004,0,0.0,523
200,00000000-0000-0000-0000-000000000005,1,1960.0,509
