Timestamp(s),HostId,No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
480,00000000-0000-0000-0000-000000000000,8,15680.0,525
480,00000000-0000-0000-0000-000000000001,3,5880.0,575
490,00000000-0000-0000-0000-000000000000,8,15680.0,525
490,00000000-0000-0000-0000-000000000001,0,0.0,553
500,00000000-0000-0000-0000-000000000000,8,15680.0,525
500,00000000-0000-0000-0000-000000000001,8,15680.0,517
510,00000000-0000-0000-0000-000000000000,8,15680.0,525
510,00000000-0000-0000-0000-000000000001,8,15680.0,525
520,00000000-0000-0000-0000-000000000000,8,15680.0,525
520,00000000-0000-0000-0000-000000000001,8,15680.0,525
530,00000000-0000-0000-0000-000000000000,8,15680.0,525
530,00000000-0000-0000-0000-000000000001,8,15680.0,525
540,00000000-0000-0000-0000-000000000000,8,15680.0,525
540,00000000-0000-0000-0000-000000000001,8,15680.0,525
550,00000000-0000-0000-0000-000000000000,8,15680.0,525
550,00000000-0000-0000-0000-000000000001,8,15680.0,525
560,00000000-0000-0000-0000-000000000000,8,15680.0,525
560,00000000-0000-0000-0000-000000000001,8,15680.0,525
570,00000000-0000-0000-0000-000000000000,8,15680.0,525
570,00000000-0000-0000-0000-000000000001,8,15680.0,525
580,00000000-0000-0000-0000-000000000000,8,15680.0,525
580,00000000-0000-0000-0000-000000000001,8,15680.0,525
590,00000000-0000-0000-0000-000000000000,8,15680.0,525
590,00000000-0000-0000-0000-000000000001,8,15680.0,525
600,00000000-0000-0000-0000-000000000000,8,15680.0,525
600,00000000-0000-0000-0000-000000000001,8,15680.0,525
610,00000000-0000-0000-0000-000000000000,8,15680.0,525
610,00000000-0000-0000-0000-000000000001,8,15680.0,525
620,00000000-0000-0000-0000-000000000000,8,15680.0,525
620,00000000-0000-0000-0000-000000000001,8,15680.0,525
630,00000000-0000-0000-0000-000000000000,8,15680.0,525
630,00000000-0000-0000-0000-000000000001,8,15680.0,525
640,00000000-0000-0000-0000-000000000000,8,15680.0,525
640,00000000-0000-0000-0000-000000000001,8,15680.0,525
650,00000000-0000-0000-0000-000000000000,8,15680.0,525
650,00000000-0000-0000-0000-000000000001,8,15680.0,525
660,00000000-0000-0000-0000-000000000000,7,13720.0,639
660,00000000-0000-0000-0000-000000000001,8,15680.0,525
670,00000000-0000-0000-0000-000000000000,7,13720.0,675
670,00000000-0000-0000-0000-000000000001,8,15680.0,525
680,00000000-0000-0000-0000-000000000000,6,11760.0,656
680,00000000-0000-0000-0000-000000000001,8,15680.0,525
690,00000000-0000-0000-0000-000000000000,6,11760.0,650
690,00000000-0000-0000-0000-000000000001,8,15680.0,525
700,00000000-0000-0000-0000-000000000000,3,5880.0,614
700,00000000-0000-0000-0000-000000000001,8,15680.0,525
710,00000000-0000-0000-0000-000000000000,3,5880.0,575
710,00000000-0000-0000-0000-000000000001,8,15680.0,525
720,00000000-0000-0000-0000-000000000000,8,15680.0,549
720,00000000-0000-0000-0000-000000000001,8,15680.0,525
730,00000000-0000-0000-0000-000000000000,8,15680.0,525
