Timestamp(s),HostId,No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
10,00000000-0000-0000-0000-000000000000,55,107800.0,500
10,00000000-0000-0000-0000-000000000001,54,105840.0,502
10,00000000-0000-0000-0000-000000000002,31,60760.0,512
10,00000000-0000-0000-0000-000000000003,31,60760.0,502
20,00000000-0000-0000-0000-000000000000,55,107800.0,500
20,00000000-0000-0000-0000-000000000001,54,105840.0,525
20,00000000-0000-0000-0000-000000000002,31,60760.0,525
20,00000000-0000-0000-0000-000000000003,31,60760.0,525
30,00000000-0000-0000-0000-000000000000,55,107800.0,500
30,00000000-0000-0000-0000-000000000001,53,103880.0,601
30,00000000-0000-0000-0000-000000000002,31,60760.0,525
30,00000000-0000-0000-0000-000000000003,31,60760.0,525
40,00000000-0000-0000-0000-000000000000,55,107800.0,500
40,00000000-0000-0000-0000-000000000001,53,103880.0,1825
40,00000000-0000-0000-0000-000000000002,31,60760.0,525
40,00000000-0000-0000-0000-000000000003,31,60760.0,525
50,00000000-0000-0000-0000-000000000000,55,107800.0,500
50,00000000-0000-0000-0000-000000000001,53,103880.0,1825
50,00000000-0000-0000-0000-000000000002,29,56840.0,817
50,00000000-0000-0000-0000-000000000003,31,60760.0,525
60,00000000-0000-0000-0000-000000000000,55,107800.0,500
60,00000000-0000-0000-0000-000000000001,53,103880.0,1825
60,00000000-0000-0000-0000-000000000002,29,56840.0,1225
60,00000000-0000-0000-0000-000000000003,31,60760.0,525
70,00000000-0000-0000-0000-000000000000,37,72520.0,791
70,00000000-0000-0000-0000-000000000001,53,103880.0,1824
70,00000000-0000-0000-0000-000000000002,5,9800.0,998
70,00000000-0000-0000-0000-000000000003,31,60760.0,525
80,00000000-0000-0000-0000-000000000000,37,72520.0,1425
80,00000000-0000-0000-0000-000000000001,25,49000.0,1145
80,00000000-0000-0000-0000-000000000002,5,9800.0,625
80,00000000-0000-0000-0000-000000000003,14,27440.0,847
90,00000000-0000-0000-0000-000000000000,28,54880.0,1354
90,00000000-0000-0000-0000-000000000001,25,49000.0,1125
90,00000000-0000-0000-0000-000000000002,4,7840.0,616
90,00000000-0000-0000-0000-000000000003,14,27440.0,850
100,00000000-0000-0000-0000-000000000000,27,52920.0,1192
100,00000000-0000-0000-0000-000000000001,9,17640.0,755
100,00000000-0000-0000-0000-000000000002,4,7840.0,600
100,00000000-0000-0000-0000-000000000003,7,13720.0,686
110,00000000-0000-0000-0000-000000000000,26,50960.0,1169
110,00000000-0000-0000-0000-000000000001,17,33320.0,744
110,00000000-0000-0000-0000-000000000002,4,7840.0,600
110,00000000-0000-0000-0000-000000000003,7,13720.0,675
120,00000000-0000-0000-0000-000000000000,15,29400.0,921
120,00000000-0000-0000-0000-000000000001,9,17640.0,748
120,00000000-0000-0000-0000-000000000002,1,1960.0,521
120,00000000-0000-0000-0000-000000000003,0,0.0,594
130,00000000-0000-0000-0000-000000000000,6,11760.0,835
130,00000000-0000-0000-0000-000000000001,9,17640.0,725
130,00000000-0000-0000-0000-000000000002,1,1960.0,524
130,00000000-0000-0000-0000-000000000003,0,0.0,500
140,00000000-0000-0000-0000-000000000000,6,11760.0,650
140,00000000-0000-0000-0000-000000000001,9,17640.0,725
140,00000000-0000-0000-0000-000000000002,1,1960.0,525
140,00000000-0000-0000-0000-000000000003,0,0.0,500
150,00000000-0000-0000-0000-000000000000,4,7840.0,643
150,00000000-0000-0000-0000-000000000001,8,15680.0,704
150,00000000-0000-0000-0000-000000000002,1,1960.0,525
