Makespan (s),Workflow Response time (s)
6204,13896.0
5629,13903.0
5957,13900.0
12052,13794.0
9275,13895.0
11000,13815.0
6169,13896.0
12877,13006.0
5391,13923.0
7789,13895.0
13009,13757.0
9003,13895.0
10914,13164.0
5094,13714.0
8404,13359.0
11860,13013.0
11855,13791.0
7638,8143.0
8212,8462.0
8753,8900.0
7653,8401.0
6940,7918.0
6478,8058.0
7964,8829.0
8279,8784.0
7541,9153.0
7584,7834.0
8394,10253.0
6576,11435.0
8751,10000.0
4784,12776.0
7663,11036.0
3840,12997.0
7874,10988.0
7923,10985.0
5771,12001.0
5957,11989.0
5463,12398.0
4885,12620.0
11689,12839.0
10772,12996.0
12059,12601.0
12572,12884.0
12515,12601.0
11579,12841.0
10275,12881.0
11017,12838.0
12268,12909.0
11198,12907.0
10834,12821.0
10464,12974.0
12572,12907.0
12950,13036.0
13812,13813.0
13181,13182.0
11135,12629.0
12919,13128.0
13079,13080.0
13041,13042.0
12907,13035.0
13029,13030.0
13033,13034.0
13036,13037.0
13025,13026.0
13032,13033.0
13229,13230.0
13221,13222.0
13299,13300.0
13248,13249.0
13320,13321.0
13203,13204.0
13185,13186.0
13111,13112.0
13340,13341.0
13255,13340.0
11934,12908.0
11942,12380.0
7857,12999.0
12522,12982.0
7792,12999.0
12500,12904.0
10168,12994.0
12926,12927.0
11440,12561.0
11319,12888.0
11609,12380.0
11023,12863.0
8452,12353.0
9930,11008.0
11100,12355.0
12247,12887.0
12802,12803.0
10699,13041.0
12166,12380.0
12576,12845.0
12366,12575.0
12149,13008.0
12327,13022.0
9798,13024.0
12140,12372.0
12530,12744.0
11167,12885.0
12632,12864.0
10527,12381.0
12588,12860.0
10299,12602.0
12552,12928.0
11245,12917.0
12744,12745.0
11281,12355.0
11641,12581.0
12539,13017.0
11082,12994.0
5253,13005.0
4202,13006.0
12124,13027.0
11390,12885.0
11435,12993.0
12250,13026.0
9567,13011.0
12166,12843.0
9588,12997.0
8413,12999.0
12563,12982.0
10439,12997.0
5562,13004.0
12854,12981.0
5484,13005.0
11636,12992.0
5456,13005.0
10323,12997.0
12212,12989.0
4693,13006.0
4111,13006.0
9037,12999.0
7575,13000.0
8778,12999.0
5167,13931.0
9847,12997.0
7322,13930.0
12219,13924.0
6902,13930.0
10390,13234.0
5925,13931.0
12261,13012.0
7561,13929.0
10066,13927.0
6625,13931.0
5794,13931.0
7144,13930.0
11749,13925.0
11654,13925.0
7192,13931.0
11575,13008.0
10393,12840.0
10593,13927.0
12693,13738.0
12513,13738.0
9428,13927.0
10722,13929.0
11223,12927.0
12330,12607.0
12583,12862.0
11623,12974.0
11999,12399.0
9847,12906.0
12286,12350.0
11784,12824.0
7458,13931.0
12780,12907.0
5630,14120.0
12620,12836.0
11012,13949.0
12320,12893.0
9083,13930.0
5320,14120.0
13924,13925.0
5347,14121.0
12446,13926.0
10645,13971.0
6668,13616.0
10923,13058.0
10525,13251.0
11467,13055.0
5944,13648.0
7801,13518.0
11434,12557.0
12822,12886.0
12115,13967.0
7921,14160.0
11618,13929.0
9851,13929.0
11544,14137.0
6314,14120.0
12589,12821.0
14152,14656.0
11250,12797.0
9879,11951.0
12518,12996.0
11890,12886.0
11570,12805.0
11506,11507.0
12888,12889.0
10870,12888.0
12245,12371.0
12842,12864.0
12436,12816.0
12637,12888.0
12065,12371.0
12905,12988.0
12655,12910.0
9103,12848.0
12778,12988.0
11493,12828.0
10873,12794.0
12831,12832.0
12584,12585.0
11437,12818.0
12904,12910.0
11428,12764.0
12892,12893.0
11643,13001.0
12737,12927.0
12674,12908.0
10676,12992.0
12563,12820.0
11524,11525.0
10008,12600.0
12248,12998.0
10737,12974.0
12700,12995.0
11466,12828.0
5980,8685.0
10658,12565.0
11263,12887.0
12566,12567.0
12806,12807.0
11195,12590.0
12894,12981.0
7123,13931.0
10314,12373.0
11158,12909.0
9868,12604.0
10941,12907.0
12928,13013.0
11987,12894.0
12392,12393.0
11305,12608.0
11142,11721.0
12398,12399.0
8552,8553.0
7700,8962.0
6482,8220.0
8934,9230.0
7589,7928.0
7565,8640.0
13129,13238.0
13340,13341.0
