Timestamp(s),HostId,No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
10,00000000-0000-0000-0000-000000000000,0,125440.0,1732
10,00000000-0000-0000-0000-000000000001,0,125440.0,1682
10,00000000-0000-0000-0000-000000000002,0,125440.0,1729
10,00000000-0000-0000-0000-000000000003,0,125440.0,1709
10,00000000-0000-0000-0000-000000000004,0,125440.0,1724
10,00000000-0000-0000-0000-000000000005,0,125440.0,1729
20,00000000-0000-0000-0000-000000000000,0,125440.0,2075
20,00000000-0000-0000-0000-000000000001,0,125440.0,2050
20,00000000-0000-0000-0000-000000000002,0,125440.0,2100
20,00000000-0000-0000-0000-000000000003,0,125440.0,2050
20,00000000-0000-0000-0000-000000000004,0,125440.0,2100
20,00000000-0000-0000-0000-000000000005,0,125440.0,2100
30,00000000-0000-0000-0000-000000000000,0,125440.0,2092
30,00000000-0000-0000-0000-000000000001,0,125440.0,2049
30,00000000-0000-0000-0000-000000000002,0,125440.0,2094
30,00000000-0000-0000-0000-000000000003,0,125440.0,2091
30,00000000-0000-0000-0000-000000000004,0,125440.0,2100
30,00000000-0000-0000-0000-000000000005,0,125440.0,2100
40,00000000-0000-0000-0000-000000000000,0,125440.0,2100
40,00000000-0000-0000-0000-000000000001,0,125440.0,2050
40,00000000-0000-0000-0000-000000000002,0,125440.0,2100
40,00000000-0000-0000-0000-000000000003,0,125440.0,2100
40,00000000-0000-0000-0000-000000000004,0,125440.0,2100
40,00000000-0000-0000-0000-000000000005,0,125440.0,2100
50,00000000-0000-0000-0000-000000000000,0,125440.0,2100
50,00000000-0000-0000-0000-000000000001,0,125440.0,2050
50,00000000-0000-0000-0000-000000000002,0,125440.0,2079
50,00000000-0000-0000-0000-000000000003,0,125440.0,2100
50,00000000-0000-0000-0000-000000000004,0,125440.0,2099
50,00000000-0000-0000-0000-000000000005,0,125440.0,2099
60,00000000-0000-0000-0000-000000000000,0,125440.0,2100
60,00000000-0000-0000-0000-000000000001,0,125440.0,2050
60,00000000-0000-0000-0000-000000000002,0,125440.0,2075
60,00000000-0000-0000-0000-000000000003,0,125440.0,2100
