Makespan (s),Workflow Response time (s)
24878,55022.0
22747,55146.0
24020,55145.0
45809,53088.0
36451,54778.0
43008,54433.0
24766,55022.0
49497,50488.0
21767,55160.0
30957,54936.0
48552,51909.0
35481,54901.0
42198,51410.0
21165,54916.0
33799,53451.0
45765,50719.0
45521,53524.0
29404,31881.0
31553,33047.0
33733,34747.0
29466,32823.0
26678,30979.0
24860,31521.0
30609,34476.0
31792,34273.0
28925,35710.0
29106,30593.0
32349,40050.0
25262,44558.0
33859,39220.0
18212,49504.0
29515,43038.0
14594,50368.0
30209,42727.0
30352,42718.0
22309,46776.0
23013,46730.0
20871,48117.0
18664,48959.0
44557,49508.0
41236,50363.0
46325,48903.0
48169,49878.0
48147,48917.0
44295,49706.0
39100,49711.0
42121,49694.0
47013,49972.0
42817,49959.0
41480,49681.0
39745,49998.0
48169,49955.0
49631,50392.0
50815,50816.0
50136,50201.0
42647,48936.0
49260,50495.0
50165,50167.0
50402,50403.0
49420,50406.0
50169,50400.0
50415,50416.0
50412,50413.0
50054,50055.0
50403,50404.0
50348,50620.0
50592,50593.0
50694,50695.0
50403,50631.0
50534,50702.0
50568,50569.0
50576,50577.0
50472,50473.0
50724,50728.0
49991,50719.0
45693,49977.0
45911,48098.0
30081,50441.0
48119,50405.0
29830,50442.0
47665,49728.0
38512,49989.0
49625,49916.0
44040,48882.0
43397,49980.0
44647,48099.0
42233,49866.0
32555,48056.0
38308,43016.0
42666,48059.0
47025,49974.0
49669,49670.0
40792,50374.0
46810,48099.0
48127,49693.0
47666,48904.0
46161,50011.0
47247,50414.0
37476,50418.0
45831,47214.0
48190,49477.0
42511,49694.0
48510,49876.0
39963,47645.0
48133,49708.0
39474,48895.0
48008,49949.0
42731,49730.0
49642,49644.0
43353,48029.0
44727,48892.0
47696,50033.0
42511,50417.0
20093,50461.0
16029,50469.0
46433,50420.0
43572,49873.0
43857,50415.0
46926,50414.0
36175,50011.0
46619,49689.0
36745,50437.0
32227,50439.0
48282,50405.0
40010,50430.0
21311,50457.0
49425,50404.0
20997,50459.0
44658,50414.0
20866,50459.0
39547,50431.0
46920,50408.0
17932,50464.0
15697,50471.0
34701,50438.0
29017,50444.0
33698,50439.0
21114,55365.0
37776,50434.0
29412,55362.0
48222,55353.0
27745,55362.0
41087,52616.0
24005,55365.0
47340,50718.0
30335,55361.0
39986,55358.0
26721,55365.0
23439,55365.0
28690,55362.0
46424,55354.0
46070,55354.0
28874,55363.0
43965,50005.0
39497,49519.0
41987,55358.0
50801,55353.0
50111,55353.0
37483,55358.0
42490,55357.0
42806,49937.0
47318,48910.0
48097,49710.0
44258,49998.0
46065,48104.0
37602,49929.0
47051,47677.0
45146,49687.0
29906,55363.0
48991,49970.0
22141,55367.0
48396,49695.0
43527,55377.0
47191,49890.0
36106,55360.0
20939,55367.0
55270,55353.0
21163,55469.0
49129,55353.0
42089,55400.0
27214,54525.0
42558,51324.0
40970,52040.0
44243,50950.0
24552,54758.0
31394,53909.0
43987,48855.0
49324,49956.0
47715,55395.0
30883,55407.0
45901,55355.0
39176,55359.0
44841,55380.0
24825,55367.0
48308,49694.0
52887,55359.0
43130,49656.0
38158,46697.0
48008,50367.0
45575,49955.0
44401,49672.0
44598,44785.0
49623,49982.0
41623,49974.0
47130,48050.0
49282,49869.0
47730,49691.0
48485,49981.0
46379,48084.0
49342,50014.0
48457,49980.0
34768,49708.0
48765,50008.0
43997,49689.0
41709,49648.0
49358,49691.0
48890,48892.0
43804,49663.0
49408,49992.0
43775,49469.0
49880,49881.0
44627,50390.0
48822,49976.0
48550,49976.0
40848,50326.0
48134,49670.0
44392,44563.0
38380,48916.0
46993,50368.0
40826,50002.0
48661,50329.0
43910,49688.0
23024,33998.0
40997,48893.0
43150,49967.0
48562,48894.0
49671,49672.0
43392,49303.0
49623,50403.0
28604,55364.0
39568,48066.0
42642,49971.0
37771,48896.0
41848,49954.0
49594,50344.0
45888,49887.0
47960,48086.0
43344,48918.0
42860,45577.0
47914,48104.0
33362,33426.0
29601,35008.0
24890,32136.0
34350,36032.0
29194,31010.0
29092,33775.0
49157,50042.0
50745,50746.0
45622,50350.0
36156,49877.0
47538,48874.0
41275,46767.0
35584,46695.0
45223,50330.0
37427,49946.0
25451,49906.0
40182,43040.0
47560,49479.0
45535,49667.0
39389,44508.0
42693,42695.0
34250,43806.0
38762,40051.0
34458,49305.0
41182,48876.0
32336,49979.0
42661,49670.0
41902,47675.0
33364,48084.0
35388,46715.0
30615,48057.0
40702,43782.0
46636,50331.0
38682,39144.0
43147,44784.0
24011,48890.0
47635,49674.0
47503,49948.0
37633,43015.0
42069,46767.0
48227,49518.0
44827,49518.0
42292,48912.0
46300,48906.0
47512,49323.0
38043,46767.0
43950,45981.0
44413,48084.0
20877,48954.0
24975,48872.0
49589,49695.0
37603,43002.0
44783,46714.0
45137,48049.0
41033,43016.0
44225,45592.0
36616,49448.0
40291,42695.0
41549,43003.0
33652,41194.0
47519,49728.0
37809,48028.0
37927,46379.0
45980,50346.0
43314,49730.0
48091,48093.0
48484,50376.0
41373,48124.0
47143,48933.0
48329,50384.0
49312,49915.0
46895,49699.0
33771,49671.0
38951,48868.0
41802,50345.0
27162,48935.0
47958,48896.0
48105,49344.0
42552,48913.0
18708,49947.0
26311,48871.0
48002,49983.0
43552,46748.0
30202,49874.0
46170,50343.0
35750,48046.0
47637,49306.0
41852,43003.0
48867,49658.0
34065,48029.0
44230,49947.0
45546,48022.0
26892,54520.0
35132,50438.0
42669,49449.0
29366,43809.0
31272,48897.0
39967,47656.0
41328,55357.0
46148,48875.0
30653,49911.0
45967,45968.0
46156,49665.0
29549,49948.0
37827,44179.0
49199,49448.0
45632,48023.0
0,4491.0
20,17759.0
20,17885.0
20,7227.0
20,7447.0
20,14948.0
20,12817.0
20,26096.0
20,16550.0
20,23441.0
46982,49993.0
39594,44508.0
43219,48029.0
30209,49689.0
21216,49873.0
39416,49958.0
38154,49685.0
37638,44544.0
31768,48098.0
44285,49977.0
43670,48871.0
45449,45969.0
43828,47657.0
28344,50347.0
43806,45593.0
45337,49910.0
46751,49469.0
46059,49647.0
49031,49866.0
27907,49896.0
42956,49306.0
26933,45538.0
25945,55365.0
26007,55365.0
34643,55360.0
40094,55358.0
39101,50358.0
43645,46021.0
47281,47659.0
42751,49900.0
43256,49671.0
38660,48954.0
38163,48896.0
45988,49950.0
42839,44775.0
39811,49688.0
38807,48098.0
44601,46696.0
25669,49669.0
35800,48099.0
