Timestamp(s),HostId,No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
10,00000000-0000-0000-0000-000000000000,0,115640.0,1614
10,00000000-0000-0000-0000-000000000001,0,123480.0,1704
10,00000000-0000-0000-0000-000000000002,0,121520.0,1667
10,00000000-0000-0000-0000-000000000003,0,123480.0,1652
10,00000000-0000-0000-0000-000000000004,0,86240.0,1274
10,00000000-0000-0000-0000-000000000005,0,123480.0,1669
10,00000000-0000-0000-0000-000000000006,0,117600.0,1602
10,00000000-0000-0000-0000-000000000007,0,125440.0,1747
20,00000000-0000-0000-0000-000000000000,0,115640.0,1975
20,00000000-0000-0000-0000-000000000001,0,123480.0,2075
20,00000000-0000-0000-0000-000000000002,0,121520.0,2025
20,00000000-0000-0000-0000-000000000003,0,123480.0,2075
20,00000000-0000-0000-0000-000000000004,0,86240.0,1499
20,00000000-0000-0000-0000-000000000005,0,123480.0,2075
20,00000000-0000-0000-0000-000000000006,0,117600.0,1975
20,00000000-0000-0000-0000-000000000007,0,125440.0,2100
30,00000000-0000-0000-0000-000000000000,0,113680.0,1953
30,00000000-0000-0000-0000-000000000001,0,123480.0,2075
30,00000000-0000-0000-0000-000000000002,0,121520.0,2025
30,00000000-0000-0000-0000-000000000003,0,125440.0,2094
30,00000000-0000-0000-0000-000000000004,0,90160.0,1599
30,00000000-0000-0000-0000-000000000005,0,125440.0,2094
30,00000000-0000-0000-0000-000000000006,0,113680.0,1953
30,00000000-0000-0000-0000-000000000007,0,125440.0,2094
40,00000000-0000-0000-0000-000000000000,0,113680.0,1950
40,00000000-0000-0000-0000-000000000001,0,123480.0,2075
40,00000000-0000-0000-0000-000000000002,0,121520.0,2025
40,00000000-0000-0000-0000-000000000003,0,125440.0,2100
40,00000000-0000-0000-0000-000000000004,0,90160.0,1650
40,00000000-0000-0000-0000-000000000005,0,125440.0,2100
40,00000000-0000-0000-0000-000000000006,0,113680.0,1950
40,00000000-0000-0000-0000-000000000007,0,125440.0,2100
50,00000000-0000-0000-0000-000000000000,0,113680.0,1950
50,00000000-0000-0000-0000-000000000001,0,121520.0,2054
50,00000000-0000-0000-0000-000000000002,0,119560.0,2025
50,00000000-0000-0000-0000-000000000003,0,123480.0,2079
50,00000000-0000-0000-0000-000000000004,0,90160.0,1650
50,00000000-0000-0000-0000-000000000005,0,125440.0,2100
50,00000000-0000-0000-0000-000000000006,0,111720.0,1929
50,00000000-0000-0000-0000-000000000007,0,125440.0,2100
60,00000000-0000-0000-0000-000000000000,0,113680.0,1950
60,00000000-0000-0000-0000-000000000001,0,121520.0,2050
60,00000000-0000-0000-0000-000000000002,0,119560.0,2025
60,00000000-0000-0000-0000-000000000003,0,123480.0,2075
60,00000000-0000-0000-0000-000000000004,0,90160.0,1649
60,00000000-0000-0000-0000-000000000005,0,125440.0,2100
60,00000000-0000-0000-0000-000000000006,0,111720.0,1925
60,00000000-0000-0000-0000-000000000007,0,125440.0,2100
70,00000000-0000-0000-0000-000000000000,0,105840.0,1870
70,00000000-0000-0000-0000-000000000001,0,119560.0,2007
70,00000000-0000-0000-0000-000000000002,0,121520.0,2011
70,00000000-0000-0000-0000-000000000003,0,125440.0,2078
70,00000000-0000-0000-0000-000000000004,0,101920.0,1709
70,00000000-0000-0000-0000-000000000005,0,125440.0,2061
70,00000000-0000-0000-0000-000000000006,0,111720.0,1902
70,00000000-0000-0000-0000-000000000007,0,125440.0,2093
80,00000000-0000-0000-0000-000000000000,0,105840.0,1850
80,00000000-0000-0000-0000-000000000001,0,119560.0,2025
80,00000000-0000-0000-0000-000000000002,0,121520.0,2025
80,00000000-0000-0000-0000-000000000003,0,125440.0,2100
80,00000000-0000-0000-0000-000000000004,0,101920.0,1750
80,00000000-0000-0000-0000-000000000005,0,125440.0,2100
80,00000000-0000-0000-0000-000000000006,0,111720.0,1925
80,00000000-0000-0000-0000-000000000007,0,125440.0,2100
90,00000000-0000-0000-0000-000000000000,0,117600.0,1840
90,00000000-0000-0000-0000-000000000001,0,123480.0,1975
90,00000000-0000-0000-0000-000000000002,0,125440.0,1965
90,00000000-0000-0000-0000-000000000003,0,125440.0,2070
90,00000000-0000-0000-0000-000000000004,0,101920.0,1758
90,00000000-0000-0000-0000-000000000005,0,121520.0,2004
90,00000000-0000-0000-0000-000000000006,0,123480.0,1944
90,00000000-0000-0000-0000-000000000007,0,123480.0,2018
100,00000000-0000-0000-0000-000000000000,0,117600.0,1989
100,00000000-0000-0000-0000-000000000001,0,125440.0,2077
100,00000000-0000-0000-0000-000000000002,0,125440.0,2025
100,00000000-0000-0000-0000-000000000003,0,123480.0,2079
100,00000000-0000-0000-0000-000000000004,0,101920.0,1800
100,00000000-0000-0000-0000-000000000005,0,123480.0,2064
100,00000000-0000-0000-0000-000000000006,0,123480.0,2050
100,00000000-0000-0000-0000-000000000007,0,123480.0,2025
110,00000000-0000-0000-0000-000000000000,0,119560.0,1993
110,00000000-0000-0000-0000-000000000001,0,125440.0,2078
110,00000000-0000-0000-0000-000000000002,0,119560.0,2003
110,00000000-0000-0000-0000-000000000003,0,111720.0,2001
110,00000000-0000-0000-0000-000000000004,0,94080.0,1729
110,00000000-0000-0000-0000-000000000005,0,117600.0,2011
110,00000000-0000-0000-0000-000000000006,0,105840.0,1957
110,00000000-0000-0000-0000-000000000007,0,121520.0,2020
120,00000000-0000-0000-0000-000000000000,0,125440.0,2054
120,00000000-0000-0000-0000-000000000001,0,123480.0,2078
120,00000000-0000-0000-0000-000000000002,0,121520.0,2029
120,00000000-0000-0000-0000-000000000003,0,119560.0,1957
120,00000000-0000-0000-0000-000000000004,0,99960.0,1740
120,00000000-0000-0000-0000-000000000005,0,125440.0,2037
120,00000000-0000-0000-0000-000000000006,0,113680.0,1907
120,00000000-0000-0000-0000-000000000007,0,125440.0,2092
130,00000000-0000-0000-0000-000000000000,0,115640.0,2061
130,00000000-0000-0000-0000-000000000001,0,125440.0,2069
130,00000000-0000-0000-0000-000000000002,0,115640.0,1995
130,00000000-0000-0000-0000-000000000003,0,105840.0,1931
130,00000000-0000-0000-0000-000000000004,0,94080.0,1748
130,00000000-0000-0000-0000-000000000005,0,125440.0,2076
130,00000000-0000-0000-0000-000000000006,0,125440.0,1957
130,00000000-0000-0000-0000-000000000007,0,119560.0,2076
140,00000000-0000-0000-0000-000000000000,0,115640.0,1975
140,00000000-0000-0000-0000-000000000001,0,125440.0,2100
140,00000000-0000-0000-0000-000000000002,0,113680.0,1951
140,00000000-0000-0000-0000-000000000003,0,105840.0,1850
140,00000000-0000-0000-0000-000000000004,0,92120.0,1676
140,00000000-0000-0000-0000-000000000005,0,125440.0,2090
140,00000000-0000-0000-0000-000000000006,0,125440.0,2075
140,00000000-0000-0000-0000-000000000007,0,121520.0,2044
150,00000000-0000-0000-0000-000000000000,0,113680.0,1962
