Timestamp(s),HostId,No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
460,00000000-0000-0000-0000-000000000001,0,123480.0,2075
470,00000000-0000-0000-0000-000000000000,0,125440.0,2065
470,00000000-0000-0000-0000-000000000001,0,125440.0,2099
480,00000000-0000-0000-0000-000000000000,0,123480.0,2097
480,00000000-0000-0000-0000-000000000001,0,121520.0,2094
490,00000000-0000-0000-0000-000000000000,0,125440.0,2094
490,00000000-0000-0000-0000-000000000001,0,125440.0,2086
500,00000000-0000-0000-0000-000000000000,0,121520.0,2096
500,00000000-0000-0000-0000-000000000001,0,123480.0,2097
510,00000000-0000-0000-0000-000000000000,0,125440.0,2089
510,00000000-0000-0000-0000-000000000001,0,125440.0,2072
520,00000000-0000-0000-0000-000000000000,0,123480.0,2097
520,00000000-0000-0000-0000-000000000001,0,125440.0,2075
530,00000000-0000-0000-0000-000000000000,0,125440.0,2083
530,00000000-0000-0000-0000-000000000001,0,125440.0,2085
540,00000000-0000-0000-0000-000000000000,0,125440.0,2075
540,00000000-0000-0000-0000-000000000001,0,125440.0,2099
550,00000000-0000-0000-0000-000000000000,0,125440.0,2082
550,00000000-0000-0000-0000-000000000001,0,125440.0,2086
560,00000000-0000-0000-0000-000000000000,0,125440.0,2099
560,00000000-0000-0000-0000-000000000001,0,125440.0,2099
570,00000000-0000-0000-0000-000000000000,0,125440.0,2085
570,00000000-0000-0000-0000-000000000001,0,125440.0,2085
580,00000000-0000-0000-0000-000000000000,0,125440.0,2098
580,00000000-0000-0000-0000-000000000001,0,125440.0,2100
590,00000000-0000-0000-0000-000000000000,0,123480.0,2081
590,00000000-0000-0000-0000-000000000001,0,125440.0,2090
600,00000000-0000-0000-0000-000000000000,0,125440.0,2099
600,00000000-0000-0000-0000-000000000001,0,125440.0,2100
610,00000000-0000-0000-0000-000000000000,0,123480.0,2094
610,00000000-0000-0000-0000-000000000001,0,123480.0,2085
620,00000000-0000-0000-0000-000000000000,0,125440.0,2099
620,00000000-0000-0000-0000-000000000001,0,125440.0,2099
630,00000000-0000-0000-0000-000000000000,0,123480.0,2096
630,00000000-0000-0000-0000-000000000001,0,123480.0,2090
640,00000000-0000-0000-0000-000000000000,0,125440.0,2093
640,00000000-0000-0000-0000-000000000001,0,125440.0,2097
650,00000000-0000-0000-0000-000000000000,0,123480.0,2090
650,00000000-0000-0000-0000-000000000001,0,123480.0,2089
660,00000000-0000-0000-0000-000000000000,0,125440.0,2097
660,00000000-0000-0000-0000-000000000001,0,125440.0,2099
670,00000000-0000-0000-0000-000000000000,0,125440.0,2097
670,00000000-0000-0000-0000-000000000001,0,125440.0,2086
680,00000000-0000-0000-0000-000000000000,0,125440.0,2098
680,00000000-0000-0000-0000-000000000001,0,125440.0,2094
690,00000000-0000-0000-0000-000000000000,0,121520.0,2076
690,00000000-0000-0000-0000-000000000001,0,121520.0,2093
700,00000000-0000-0000-0000-000000000000,0,125440.0,2074
700,00000000-0000-0000-0000-000000000001,0,125440.0,2092
710,00000000-0000-0000-0000-000000000000,0,123480.0,2096
710,00000000-0000-0000-0000-000000000001,0,125440.0,2100
720,00000000-0000-0000-0000-000000000000,0,125440.0,2098
720,00000000-0000-0000-0000-000000000001,0,123480.0,2092
730,00000000-0000-0000-0000-000000000000,0,125440.0,2090
730,00000000-0000-0000-0000-000000000001,0,123480.0,2098
740,00000000-0000-0000-0000-000000000000,0,125440.0,2094
740,00000000-0000-0000-0000-000000000001,0,125440.0,2098
750,00000000-0000-0000-0000-000000000000,0,123480.0,2090
750,00000000-0000-0000-0000-000000000001,0,125440.0,2081
760,00000000-0000-0000-0000-000000000000,0,121520.0,2081
760,00000000-0000-0000-0000-000000000001,0,125440.0,2088
770,00000000-0000-0000-0000-000000000000,0,125440.0,2094
770,00000000-0000-0000-0000-000000000001,0,123480.0,2098
780,00000000-0000-0000-0000-000000000000,0,123480.0,2090
780,00000000-0000-0000-0000-000000000001,0,125440.0,2074
790,00000000-0000-0000-0000-000000000000,0,125440.0,2096
790,00000000-0000-0000-0000-000000000001,0,125440.0,2075
800,00000000-0000-0000-0000-000000000000,0,125440.0,2097
800,00000000-0000-0000-0000-000000000001,0,125440.0,2089
810,00000000-0000-0000-0000-000000000000,0,123480.0,2096
810,00000000-0000-0000-0000-000000000001,0,123480.0,2090
820,00000000-0000-0000-0000-000000000000,0,125440.0,2090
820,00000000-0000-0000-0000-000000000001,0,123480.0,2090
830,00000000-0000-0000-0000-000000000000,0,125440.0,2098
830,00000000-0000-0000-0000-000000000001,0,125440.0,2099
840,00000000-0000-0000-0000-000000000000,0,125440.0,2090
840,00000000-0000-0000-0000-000000000001,0,125440.0,2085
850,00000000-0000-0000-0000-000000000000,0,125440.0,2090
850,00000000-0000-0000-0000-000000000001,0,125440.0,2095
860,00000000-0000-0000-0000-000000000000,0,125440.0,2091
860,00000000-0000-0000-0000-000000000001,0,125440.0,2094
870,00000000-0000-0000-0000-000000000000,0,125440.0,2099
870,00000000-0000-0000-0000-000000000001,0,125440.0,2099
880,00000000-0000-0000-0000-000000000000,0,125440.0,2095
880,00000000-0000-0000-0000-000000000001,0,125440.0,2094
890,00000000-0000-0000-0000-000000000000,0,125440.0,2091
890,00000000-0000-0000-0000-000000000001,0,125440.0,2089
900,00000000-0000-0000-0000-000000000000,0,125440.0,2091
900,00000000-0000-0000-0000-000000000001,0,123480.0,2093
910,00000000-0000-0000-0000-000000000000,0,125440.0,2088
910,00000000-0000-0000-0000-000000000001,0,125440.0,2094
920,00000000-0000-0000-0000-000000000000,0,125440.0,2086
920,00000000-0000-0000-0000-000000000001,0,123480.0,2088
930,00000000-0000-0000-0000-000000000000,0,125440.0,2092
930,00000000-0000-0000-0000-000000000001,0,125440.0,2095
940,00000000-0000-0000-0000-000000000000,0,125440.0,2092
940,00000000-0000-0000-0000-000000000001,0,121520.0,2090
950,00000000-0000-0000-0000-000000000000,0,125440.0,2075
950,00000000-0000-0000-0000-000000000001,0,125440.0,2082
960,00000000-0000-0000-0000-000000000000,0,123480.0,2085
960,00000000-0000-0000-0000-000000000001,0,123480.0,2098
970,00000000-0000-0000-0000-000000000000,0,125440.0,2099
970,00000000-0000-0000-0000-000000000001,0,125440.0,2098
980,00000000-0000-0000-0000-000000000000,0,125440.0,2089
980,00000000-0000-0000-0000-000000000001,0,123480.0,2091
990,00000000-0000-0000-0000-000000000000,0,125440.0,2092
990,00000000-0000-0000-0000-000000000001,0,125440.0,2099
1000,00000000-0000-0000-0000-000000000000,0,119560.0,2093
1000,00000000-0000-0000-0000-000000000001,0,125440.0,2096
1010,00000000-0000-0000-0000-000000000000,0,123480.0,2088
1010,00000000-0000-0000-0000-000000000001,0,125440.0,2097
1020,00000000-0000-0000-0000-000000000000,0,125440.0,2095
1020,00000000-0000-0000-0000-000000000001,0,123480.0,2092
1030,00000000-0000-0000-0000-000000000000,0,123480.0,2088
1030,00000000-0000-0000-0000-000000000001,0,125440.0,2089
1040,00000000-0000-0000-0000-000000000000,0,121520.0,2094
1040,00000000-0000-0000-0000-000000000001,0,125440.0,2099
1050,00000000-0000-0000-0000-000000000000,0,125440.0,2084
1050,00000000-0000-0000-0000-000000000001,0,125440.0,2083
1060,00000000-0000-0000-0000-000000000000,0,125440.0,2096
1060,00000000-0000-0000-0000-000000000001,0,125440.0,2084
1070,00000000-0000-0000-0000-000000000000,0,123480.0,2098
1070,00000000-0000-0000-0000-000000000001,0,125440.0,2087
1080,00000000-0000-0000-0000-000000000000,0,125440.0,2090
1080,00000000-0000-0000-0000-000000000001,0,125440.0,2098
1090,00000000-0000-0000-0000-000000000000,0,125440.0,2083
1090,00000000-0000-0000-0000-000000000001,0,125440.0,2085
1100,00000000-0000-0000-0000-000000000000,0,125440.0,2099
1100,00000000-0000-0000-0000-000000000001,0,125440.0,2096
1110,00000000-0000-0000-0000-000000000000,0,123480.0,2093
1110,00000000-0000-0000-0000-000000000001,0,123480.0,2087
1120,00000000-0000-0000-0000-000000000000,0,125440.0,2097
1120,00000000-0000-0000-0000-000000000001,0,123480.0,2095
1130,00000000-0000-0000-0000-000000000000,0,125440.0,2093
1130,00000000-0000-0000-0000-000000000001,0,125440.0,2084
1140,00000000-0000-0000-0000-000000000000,0,125440.0,2092
1140,00000000-0000-0000-0000-000000000001,0,125440.0,2098
1150,00000000-0000-0000-0000-000000000000,0,125440.0,2077
1150,00000000-0000-0000-0000-000000000001,0,125440.0,2098
1160,00000000-0000-0000-0000-000000000000,0,125440.0,2078
1160,00000000-0000-0000-0000-000000000001,0,125440.0,2097
1170,00000000-0000-0000-0000-000000000000,0,125440.0,2088
1170,00000000-0000-0000-0000-000000000001,0,123480.0,2090
1180,00000000-0000-0000-0000-000000000000,0,125440.0,2085
1180,00000000-0000-0000-0000-000000000001,0,121520.0,2089
1190,00000000-0000-0000-0000-000000000000,0,125440.0,2075
1190,00000000-0000-0000-0000-000000000001,0,125440.0,2090
1200,00000000-0000-0000-0000-000000000000,0,125440.0,2094
1200,00000000-0000-0000-0000-000000000001,0,125440.0,2100
1210,00000000-0000-0000-0000-000000000000,0,123480.0,2092
1210,00000000-0000-0000-0000-000000000001,0,125440.0,2090
1220,00000000-0000-0000-0000-000000000000,0,125440.0,2096
1220,00000000-0000-0000-0000-000000000001,0,125440.0,2096
1230,00000000-0000-0000-0000-000000000000,0,123480.0,2093
1230,00000000-0000-0000-0000-000000000001,0,123480.0,2088
1240,00000000-0000-0000-0000-000000000000,0,123480.0,2064
1240,00000000-0000-0000-0000-000000000001,0,125440.0,2098
1250,00000000-0000-0000-0000-000000000000,0,125440.0,2097
1250,00000000-0000-0000-0000-000000000001,0,125440.0,2097
1260,00000000-0000-0000-0000-000000000000,0,123480.0,2087
1260,00000000-0000-0000-0000-000000000001,0,125440.0,2087
1270,00000000-0000-0000-0000-000000000000,0,125440.0,2096
1270,00000000-0000-0000-0000-000000000001,0,123480.0,2098
1280,00000000-0000-0000-0000-000000000000,0,125440.0,2093
1280,00000000-0000-0000-0000-000000000001,0,123480.0,2083
1290,00000000-0000-0000-0000-000000000000,0,123480.0,2082
1290,00000000-0000-0000-0000-000000000001,0,125440.0,2099
1300,00000000-0000-0000-0000-000000000000,0,125440.0,2091
1300,00000000-0000-0000-0000-000000000001,0,125440.0,2078
1310,00000000-0000-0000-0000-000000000000,0,125440.0,2082
1310,00000000-0000-0000-0000-000000000001,0,123480.0,2085
1320,00000000-0000-0000-0000-000000000000,0,121520.0,2088
1320,00000000-0000-0000-0000-000000000001,0,125440.0,2097
1330,00000000-0000-0000-0000-000000000000,0,125440.0,2093
1330,00000000-0000-0000-0000-000000000001,0,125440.0,2100
1340,00000000-0000-0000-0000-000000000000,0,125440.0,2082
1340,00000000-0000-0000-0000-000000000001,0,125440.0,2084
1350,00000000-0000-0000-0000-000000000000,0,125440.0,2100
1350,00000000-0000-0000-0000-000000000001,0,123480.0,2083
1360,00000000-0000-0000-0000-000000000000,0,123480.0,2095
1360,00000000-0000-0000-0000-000000000001,0,125440.0,2081
1370,00000000-0000-0000-0000-000000000000,0,125440.0,2098
1370,00000000-0000-0000-0000-000000000001,0,125440.0,2093
1380,00000000-0000-0000-0000-000000000000,0,125440.0,2098
1380,00000000-0000-0000-0000-000000000001,0,123480.0,2091
1390,00000000-0000-0000-0000-000000000000,0,125440.0,2096
1390,00000000-0000-0000-0000-000000000001,0,125440.0,2074
1400,00000000-0000-0000-0000-000000000000,0,125440.0,2100
1400,00000000-0000-0000-0000-000000000001,0,125440.0,2092
1410,00000000-0000-0000-0000-000000000000,0,125440.0,2092
1410,00000000-0000-0000-0000-000000000001,0,125440.0,2098
1420,00000000-0000-0000-0000-000000000000,0,125440.0,2095
1420,00000000-0000-0000-0000-000000000001,0,125440.0,2096
1430,00000000-0000-0000-0000-000000000000,0,125440.0,2099
1430,00000000-0000-0000-0000-000000000001,0,125440.0,2097
1440,00000000-0000-0000-0000-000000000000,0,125440.0,2092
1440,00000000-0000-0000-0000-000000000001,0,125440.0,2098
1450,00000000-0000-0000-0000-000000000000,0,125440.0,2099
1450,00000000-0000-0000-0000-000000000001,0,125440.0,2093
1460,00000000-0000-0000-0000-000000000000,0,125440.0,2099
1460,00000000-0000-0000-0000-000000000001,0,125440.0,2096
1470,00000000-0000-0000-0000-000000000000,0,125440.0,2095
1470,00000000-0000-0000-0000-000000000001,0,125440.0,2072
1480,00000000-0000-0000-0000-000000000000,0,123480.0,2096
1480,00000000-0000-0000-0000-000000000001,0,123480.0,2078
1490,00000000-0000-0000-0000-000000000000,0,125440.0,2090
1490,00000000-0000-0000-0000-000000000001,0,125440.0,2097
1500,00000000-0000-0000-0000-000000000000,0,125440.0,2087
1500,00000000-0000-0000-0000-000000000001,0,125440.0,2096
1510,00000000-0000-0000-0000-000000000000,0,125440.0,2093
1510,00000000-0000-0000-0000-000000000001,0,125440.0,2095
1520,00000000-0000-0000-0000-000000000000,0,125440.0,2073
1520,00000000-0000-0000-0000-000000000001,0,123480.0,2089
1530,00000000-0000-0000-0000-000000000000,0,125440.0,2089
1530,00000000-0000-0000-0000-000000000001,0,125440.0,2096
1540,00000000-0000-0000-0000-000000000000,0,125440.0,2088
1540,00000000-0000-0000-0000-000000000001,0,123480.0,2091
1550,00000000-0000-0000-0000-000000000000,0,125440.0,2096
1550,00000000-0000-0000-0000-000000000001,0,125440.0,2088
1560,00000000-0000-0000-0000-000000000000,0,125440.0,2100
1560,00000000-0000-0000-0000-000000000001,0,125440.0,2092
1570,00000000-0000-0000-0000-000000000000,0,125440.0,2095
1570,00000000-0000-0000-0000-000000000001,0,125440.0,2096
1580,00000000-0000-0000-0000-000000000000,0,125440.0,2085
1580,00000000-0000-0000-0000-000000000001,0,125440.0,2092
1590,00000000-0000-0000-0000-000000000000,0,125440.0,2090
1590,00000000-0000-0000-0000-000000000001,0,125440.0,2092
1600,00000000-0000-0000-0000-000000000000,0,125440.0,2094
1600,00000000-0000-0000-0000-000000000001,0,121520.0,2092
1610,00000000-0000-0000-0000-000000000000,0,123480.0,2087
1610,00000000-0000-0000-0000-000000000001,0,125440.0,2088
1620,00000000-0000-0000-0000-000000000000,0,125440.0,2096
1620,00000000-0000-0000-0000-000000000001,0,125440.0,2098
1630,00000000-0000-0000-0000-000000000000,0,125440.0,2081
1630,00000000-0000-0000-0000-000000000001,0,125440.0,2097
1640,00000000-0000-0000-0000-000000000000,0,125440.0,2092
1640,00000000-0000-0000-0000-000000000001,0,125440.0,2096
1650,00000000-0000-0000-0000-000000000000,0,125440.0,2100
1650,00000000-0000-0000-0000-000000000001,0,125440.0,2094
1660,00000000-0000-0000-0000-000000000000,0,125440.0,2094
1660,00000000-0000-0000-0000-000000000001,0,125440.0,2093
1670,00000000-0000-0000-0000-000000000000,0,125440.0,2091
1670,00000000-0000-0000-0000-000000000001,0,125440.0,2096
1680,00000000-0000-0000-0000-000000000000,0,125440.0,2098
1680,00000000-0000-0000-0000-000000000001,0,125440.0,2099
1690,00000000-0000-0000-0000-000000000000,0,123480.0,2074
1690,00000000-0000-0000-0000-000000000001,0,125440.0,2095
1700,00000000-0000-0000-0000-000000000000,0,125440.0,2097
1700,00000000-0000-0000-0000-000000000001,0,125440.0,2080
1710,00000000-0000-0000-0000-000000000000,0,125440.0,2088
1710,00000000-0000-0000-0000-000000000001,0,121520.0,2076
1720,00000000-0000-0000-0000-000000000000,0,125440.0,2093
1720,00000000-0000-0000-0000-000000000001,0,125440.0,2093
1730,00000000-0000-0000-0000-000000000000,0,123480.0,2099
1730,00000000-0000-0000-0000-000000000001,0,125440.0,2094
1740,00000000-0000-0000-0000-000000000000,0,125440.0,2089
1740,00000000-0000-0000-0000-000000000001,0,123480.0,2081
1750,00000000-0000-0000-0000-000000000000,0,125440.0,2091
1750,00000000-0000-0000-0000-000000000001,0,125440.0,2091
1760,00000000-0000-0000-0000-000000000000,0,123480.0,2092
1760,00000000-0000-0000-0000-000000000001,0,125440.0,2093
1770,00000000-0000-0000-0000-000000000000,0,125440.0,2083
1770,00000000-0000-0000-0000-000000000001,0,123480.0,2091
1780,00000000-0000-0000-0000-000000000000,0,125440.0,2082
1780,00000000-0000-0000-0000-000000000001,0,125440.0,2092
1790,00000000-0000-0000-0000-000000000000,0,125440.0,2072
1790,00000000-0000-0000-0000-000000000001,0,123480.0,2073
1800,00000000-0000-0000-0000-000000000000,0,125440.0,2075
1800,00000000-0000-0000-0000-000000000001,0,125440.0,2099
1810,00000000-0000-0000-0000-000000000000,0,125440.0,2079
1810,00000000-0000-0000-0000-000000000001,0,123480.0,2092
1820,00000000-0000-0000-0000-000000000000,0,123480.0,2097
1820,00000000-0000-0000-0000-000000000001,0,125440.0,2083
1830,00000000-0000-0000-0000-000000000000,0,123480.0,2094
1830,00000000-0000-0000-0000-000000000001,0,123480.0,2089
1840,00000000-0000-0000-0000-000000000000,0,123480.0,2094
1840,00000000-0000-0000-0000-000000000001,0,125440.0,2099
1850,00000000-0000-0000-0000-000000000000,0,125440.0,2090
1850,00000000-0000-0000-0000-000000000001,0,123480.0,2094
1860,00000000-0000-0000-0000-000000000000,0,123480.0,2092
1860,00000000-0000-0000-0000-000000000001,0,125440.0,2098
1870,00000000-0000-0000-0000-000000000000,0,125440.0,2080
1870,00000000-0000-0000-0000-000000000001,0,125440.0,2094
1880,00000000-0000-0000-0000-000000000000,0,125440.0,2089
1880,00000000-0000-0000-0000-000000000001,0,125440.0,2095
1890,00000000-0000-0000-0000-000000000000,0,125440.0,2098
1890,00000000-0000-0000-0000-000000000001,0,125440.0,2088
1900,00000000-0000-0000-0000-000000000000,0,125440.0,2090
1900,00000000-0000-0000-0000-000000000001,0,123480.0,2094
1910,00000000-0000-0000-0000-000000000000,0,125440.0,2099
1910,00000000-0000-0000-0000-000000000001,0,125440.0,2091
1920,00000000-0000-0000-0000-000000000000,0,125440.0,2079
1920,00000000-0000-0000-0000-000000000001,0,125440.0,2092
1930,00000000-0000-0000-0000-000000000000,0,123480.0,2087
1930,00000000-0000-0000-0000-000000000001,0,125440.0,2092
1940,00000000-0000-0000-0000-000000000000,0,125440.0,2096
1940,00000000-0000-0000-0000-000000000001,0,125440.0,2095
1950,00000000-0000-0000-0000-000000000000,0,125440.0,2095
1950,00000000-0000-0000-0000-000000000001,0,125440.0,2088
1960,00000000-0000-0000-0000-000000000000,0,123480.0,2096
1960,00000000-0000-0000-0000-000000000001,0,125440.0,2081
1970,00000000-0000-0000-0000-000000000000,0,125440.0,2088
1970,00000000-0000-0000-0000-000000000001,0,125440.0,2098
1980,00000000-0000-0000-0000-000000000000,0,125440.0,2097
1980,00000000-0000-0000-0000-000000000001,0,125440.0,2098
1990,00000000-0000-0000-0000-000000000000,0,125440.0,2082
1990,00000000-0000-0000-0000-000000000001,0,125440.0,2078
2000,00000000-0000-0000-0000-000000000000,0,125440.0,2087
2000,00000000-0000-0000-0000-000000000001,0,125440.0,2081
2010,00000000-0000-0000-0000-000000000000,0,123480.0,2096
2010,00000000-0000-0000-0000-000000000001,0,125440.0,2079
2020,00000000-0000-0000-0000-000000000000,0,125440.0,2097
2020,00000000-0000-0000-0000-000000000001,0,125440.0,2093
2030,00000000-0000-0000-0000-000000000000,0,123480.0,2099
2030,00000000-0000-0000-0000-000000000001,0,121520.0,2093
2040,00000000-0000-0000-0000-000000000000,0,125440.0,2077
2040,00000000-0000-0000-0000-000000000001,0,125440.0,2097
2050,00000000-0000-0000-0000-000000000000,0,123480.0,2082
2050,00000000-0000-0000-0000-000000000001,0,123480.0,2098
2060,00000000-0000-0000-0000-000000000000,0,125440.0,2074
2060,00000000-0000-0000-0000-000000000001,0,123480.0,2084
2070,00000000-0000-0000-0000-000000000000,0,125440.0,2079
2070,00000000-0000-0000-0000-000000000001,0,125440.0,2084
2080,00000000-0000-0000-0000-000000000000,0,125440.0,2093
2080,00000000-0000-0000-0000-000000000001,0,123480.0,2094
2090,00000000-0000-0000-0000-000000000000,0,125440.0,2098
2090,00000000-0000-0000-0000-000000000001,0,125440.0,2098
2100,00000000-0000-0000-0000-000000000000,0,125440.0,2098
2100,00000000-0000-0000-0000-000000000001,0,125440.0,2098
2110,00000000-0000-0000-0000-000000000000,0,125440.0,2096
2110,00000000-0000-0000-0000-000000000001,0,125440.0,2097
2120,00000000-0000-0000-0000-000000000000,0,125440.0,2089
2120,00000000-0000-0000-0000-000000000001,0,125440.0,2085
2130,00000000-0000-0000-0000-000000000000,0,125440.0,2084
2130,00000000-0000-0000-0000-000000000001,0,125440.0,2074
2140,00000000-0000-0000-0000-000000000000,0,125440.0,2095
2140,00000000-0000-0000-0000-000000000001,0,125440.0,2092
2150,00000000-0000-0000-0000-000000000000,0,125440.0,2090
2150,00000000-0000-0000-0000-000000000001,0,125440.0,2095
2160,00000000-0000-0000-0000-000000000000,0,125440.0,2090
2160,00000000-0000-0000-0000-000000000001,0,125440.0,2088
2170,00000000-0000-0000-0000-000000000000,0,125440.0,2099
2170,00000000-0000-0000-0000-000000000001,0,125440.0,2085
2180,00000000-0000-0000-0000-000000000000,0,125440.0,2095
2180,00000000-0000-0000-0000-000000000001,0,125440.0,2096
2190,00000000-0000-0000-0000-000000000000,0,125440.0,2090
2190,00000000-0000-0000-0000-000000000001,0,125440.0,2095
2200,00000000-0000-0000-0000-000000000000,0,125440.0,2095
2200,00000000-0000-0000-0000-000000000001,0,125440.0,2096
2210,00000000-0000-0000-0000-000000000000,0,125440.0,2088
2210,00000000-0000-0000-0000-000000000001,0,125440.0,2100
2220,00000000-0000-0000-0000-000000000000,0,125440.0,2100
2220,00000000-0000-0000-0000-000000000001,0,125440.0,2096
2230,00000000-0000-0000-0000-000000000000,0,125440.0,2088
2230,00000000-0000-0000-0000-000000000001,0,123480.0,2096
2240,00000000-0000-0000-0000-000000000000,0,123480.0,2091
