Makespan (s),Workflow Response time (s)
8645,8646.0
8631,8633.0
12012,12013.0
12629,12630.0
8535,8536.0
11806,11807.0
8621,8622.0
5887,5888.0
8642,8643.0
8555,8563.0
9503,9504.0
8975,8976.0
9310,9314.0
5928,5929.0
9461,9462.0
11516,11517.0
5857,5891.0
5919,5920.0
9447,9448.0
8565,8566.0
5847,5885.0
9319,9320.0
5886,5887.0
6822,6826.0
8610,8636.0
9161,9162.0
8619,8623.0
11589,11590.0
12057,12058.0
5920,5921.0
8618,8622.0
6929,6930.0
11654,11655.0
11591,11592.0
11328,11329.0
8561,8562.0
8927,8931.0
7728,7729.0
6824,6825.0
6436,6437.0
11567,11568.0
12009,12010.0
8853,8919.0
5851,5853.0
8725,8726.0
5756,5820.0
8545,8549.0
8653,8654.0
8600,8601.0
6696,6697.0
6769,6867.0
8659,8660.0
8588,8589.0
8573,8574.0
8873,8874.0
9307,9308.0
8645,8650.0
6652,6653.0
6694,6695.0
8888,8889.0
12435,12436.0
6263,6264.0
6732,6733.0
5916,5917.0
5815,5886.0
6824,6825.0
9392,9393.0
8619,8654.0
9196,9197.0
11935,11936.0
5803,5807.0
11621,11622.0
5859,5860.0
5892,5893.0
8575,8611.0
10890,10891.0
6637,6638.0
5887,5891.0
8549,8586.0
8537,8538.0
8653,8654.0
8633,8634.0
12588,12589.0
9412,9413.0
6796,6797.0
8610,8611.0
9495,9496.0
8640,8641.0
8605,8646.0
5816,5854.0
8646,8647.0
5902,5903.0
9824,9825.0
9032,9033.0
11529,11530.0
8577,8578.0
5890,5891.0
8642,8643.0
6548,6549.0
8574,8575.0
12186,12187.0
6740,6741.0
12131,12132.0
9465,9466.0
6793,6794.0
12015,12019.0
8620,8621.0
5816,5817.0
8817,8818.0
8649,8650.0
5916,5917.0
8632,8633.0
5890,5891.0
8334,8338.0
5774,5778.0
8537,8541.0
8561,8589.0
9500,9501.0
5766,5804.0
9829,9830.0
5796,5802.0
8635,8636.0
8631,8632.0
6744,6745.0
8548,8584.0
5757,5795.0
8558,8559.0
11253,11260.0
5807,5808.0
7117,7118.0
8565,8566.0
6019,6061.0
6229,6267.0
9280,9281.0
8607,8645.0
8569,8570.0
8636,8643.0
8244,8248.0
5886,5890.0
9154,9155.0
8983,8984.0
8838,8839.0
11598,11599.0
8645,8646.0
11387,11388.0
11537,11538.0
5784,5785.0
5930,5931.0
6716,6717.0
9329,9331.0
8493,8540.0
9281,9318.0
6783,6787.0
5793,5794.0
5819,5820.0
7468,7469.0
9214,9215.0
9863,9864.0
8927,8928.0
9117,9118.0
9668,9669.0
9033,9034.0
6844,6847.0
11605,11606.0
5865,5866.0
8544,8548.0
8580,8581.0
8638,8639.0
8598,8626.0
7895,7902.0
8610,8611.0
8940,8941.0
8803,8804.0
8598,8599.0
9618,9619.0
8592,8623.0
11553,11554.0
8585,8623.0
9233,9234.0
6014,6091.0
11514,11515.0
5931,5932.0
9124,9125.0
8633,8634.0
9113,9114.0
8833,8834.0
9431,9432.0
8647,8648.0
9117,9118.0
8553,8582.0
6924,6931.0
7127,7128.0
8964,8965.0
5762,5763.0
8883,8884.0
8624,8625.0
5860,5861.0
5812,5814.0
11535,11536.0
7340,7341.0
