Makespan (s),Workflow Response time (s)
7427,7428.0
3871,3872.0
10048,10049.0
10501,10502.0
3776,3777.0
9603,9604.0
6474,6475.0
1914,1915.0
6060,6061.0
4070,4071.0
5037,5038.0
5048,5049.0
4766,4767.0
1914,1915.0
5002,5003.0
9877,9878.0
1912,1914.0
1933,1934.0
4643,4644.0
4195,4196.0
1909,1912.0
4741,4742.0
1919,1920.0
3772,3773.0
4000,4001.0
7453,7454.0
4127,4128.0
9918,9919.0
10198,10199.0
1912,1913.0
3870,3871.0
3814,3815.0
9856,9857.0
9189,9190.0
9569,9570.0
3857,3858.0
4389,4390.0
2216,2217.0
3793,3794.0
1932,1933.0
9451,9452.0
9241,9242.0
4497,4524.0
1912,1913.0
7171,7172.0
1901,1914.0
3873,3874.0
4798,4799.0
3825,3826.0
3791,3792.0
3714,3751.0
4875,4876.0
3865,3866.0
3798,3799.0
7306,7307.0
7866,7867.0
4292,4293.0
3555,3556.0
3322,3323.0
4765,4766.0
9951,9952.0
1917,1918.0
3796,3797.0
1914,1915.0
1885,1913.0
3776,3777.0
4702,4703.0
4780,4782.0
5105,5106.0
9215,9216.0
1909,1910.0
9274,9275.0
1913,1914.0
1914,1915.0
3875,3877.0
8271,8272.0
1991,1992.0
1913,1914.0
3797,3800.0
3825,3826.0
4493,4494.0
3859,3860.0
10753,10754.0
4908,4909.0
3593,3594.0
4235,4236.0
8257,8258.0
4013,4014.0
4405,4409.0
1907,1911.0
4014,4015.0
1912,1913.0
4932,4933.0
4414,4415.0
8247,8248.0
3862,3863.0
1912,1913.0
4376,4377.0
3355,3356.0
3827,3828.0
9684,9685.0
3595,3596.0
9457,9458.0
8142,8143.0
3786,3787.0
10151,10152.0
4203,4204.0
1911,1912.0
6922,6923.0
6547,6548.0
1913,1914.0
6351,6352.0
1911,1912.0
3852,3853.0
1911,1912.0
3781,3782.0
4282,4283.0
4688,4689.0
1909,1912.0
4968,4969.0
1908,1909.0
7275,7276.0
6905,6906.0
3327,3328.0
4436,4439.0
1907,1910.0
3804,3805.0
9112,9113.0
1912,1913.0
3783,3784.0
3798,3799.0
1911,1916.0
1927,1930.0
4788,4789.0
4171,4174.0
3860,3861.0
4233,4234.0
3796,3797.0
1913,1914.0
4474,4475.0
7029,7030.0
6787,6788.0
8555,8556.0
4340,4341.0
9546,9547.0
9086,9087.0
1909,1910.0
1913,1914.0
3605,3606.0
4665,4666.0
3787,3794.0
4499,4502.0
3804,3805.0
1909,1910.0
1912,1913.0
3876,3877.0
7942,7943.0
5125,5126.0
7334,7335.0
7522,7523.0
5182,5183.0
4399,4400.0
3905,3906.0
9234,9235.0
1912,1913.0
3895,3896.0
3872,3873.0
3869,3870.0
7300,7301.0
3789,3790.0
4006,4007.0
7438,7439.0
7273,7274.0
3862,3863.0
5021,5022.0
7111,7113.0
9687,9688.0
3860,3863.0
4422,4423.0
1882,1917.0
8793,8794.0
1914,1915.0
4831,4832.0
3877,3878.0
4502,4503.0
4604,4605.0
8341,8342.0
4522,4523.0
7332,7333.0
4022,4023.0
3835,3836.0
3769,3770.0
7322,7323.0
1906,1907.0
4627,4628.0
4468,4469.0
1911,1912.0
1909,1910.0
9007,9008.0
2171,2172.0
