No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
0,125440.0,250729
0,125440.0,250621
0,125440.0,250670
0,125440.0,250627
0,123480.0,250763
0,119560.0,250767
0,125440.0,249543
0,123480.0,250643
0,120960.0,250768
0,120960.0,249783
0,120960.0,249573
0,118800.0,250373
0,120960.0,250620
0,118800.0,250727
0,120960.0,250618
0,120960.0,250592
0,125440.0,242747
0,125440.0,242059
0,125440.0,240820
0,125440.0,241596
0,125440.0,234595
0,125440.0,237418
0,72520.0,233120
0,62720.0,232086
0,120960.0,251120
0,120960.0,251479
0,120960.0,250339
0,120960.0,251090
0,118800.0,249691
0,120960.0,246778
0,120960.0,244051
0,120960.0,244121
0,125440.0,251434
0,125440.0,251121
0,125440.0,251560
0,125440.0,251634
0,125440.0,251687
0,125440.0,251430
0,125440.0,248963
0,125440.0,245644
0,120960.0,251542
0,120960.0,251263
0,120960.0,251613
0,120960.0,251396
0,120960.0,251661
0,120960.0,251473
0,120960.0,251515
0,120960.0,251399
0,15680.0,181229
0,19600.0,184620
0,17640.0,179027
0,19600.0,190410
0,17640.0,188200
0,25480.0,187764
0,9800.0,184246
0,19600.0,188502
0,110160.0,239844
0,32400.0,187353
0,17280.0,179548
0,17280.0,184470
0,6480.0,172068
0,4320.0,170572
0,17280.0,174719
0,4320.0,172402
0,5880.0,70189
0,5880.0,71773
0,1960.0,65929
0,5880.0,72616
0,1960.0,66161
0,7840.0,79470
0,0.0,64673
0,3920.0,70774
0,120960.0,246583
0,60480.0,129408
0,2160.0,74225
0,4320.0,70919
0,2160.0,64377
0,0.0,60760
0,4320.0,68891
0,0.0,61495
0,0.0,64619
0,0.0,66606
0,0.0,61750
0,0.0,64016
0,0.0,62530
0,0.0,65458
0,0.0,60000
0,0.0,61444
0,88560.0,243159
0,73440.0,176287
0,0.0,60457
0,0.0,62383
0,0.0,60343
0,0.0,60000
0,0.0,61274
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,47520.0,154851
0,34560.0,141094
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,25920.0,123488
0,0.0,89271
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
0,0.0,60000
