Makespan (s),Workflow Response time (s)
809,810.0
972,972.0
7852,7852.0
1158,1158.0
8832,8832.0
8335,8335.0
7827,7827.0
7667,7667.0
7672,7672.0
504,504.0
2330,2330.0
6907,6955.0
2347,2367.0
820,861.0
2970,3024.0
7643,7771.0
1172,1276.0
7291,7401.0
6849,7004.0
5938,6111.0
6443,6704.0
7394,7696.0
6323,6619.0
7318,7677.0
7384,7770.0
7353,7736.0
7305,7685.0
7352,7729.0
7352,7728.0
4838,5210.0
7404,7796.0
6767,7155.0
7338,7776.0
5200,5629.0
7296,7726.0
6963,7381.0
7259,7706.0
6107,6543.0
7077,7599.0
7129,7646.0
7164,7666.0
7121,7616.0
7162,7656.0
7162,7653.0
6070,6560.0
7115,7651.0
7117,7647.0
7072,7601.0
7107,7643.0
7104,7639.0
6360,6893.0
7064,7667.0
7086,7681.0
6159,6749.0
6142,6784.0
5436,6217.0
6757,7574.0
5626,6432.0
6597,7539.0
6696,7632.0
6597,7524.0
6597,7518.0
5789,6695.0
6663,7577.0
6687,7591.0
6735,7634.0
6582,7477.0
6624,7517.0
5502,6389.0
6646,7584.0
5353,6345.0
5479,6476.0
5475,6539.0
6077,7168.0
5559,6655.0
5485,6643.0
6315,7534.0
6323,7539.0
6381,7595.0
6319,7532.0
6208,7418.0
5419,6627.0
5131,6375.0
6267,7513.0
5344,6578.0
5375,6655.0
5293,6630.0
4972,6355.0
4972,6355.0
5148,6531.0
5208,6629.0
5974,7450.0
6011,7487.0
6013,7487.0
5209,6680.0
5137,6642.0
5927,7481.0
4877,6421.0
4981,6582.0
4882,6604.0
4890,6646.0
4821,6605.0
4829,6656.0
4401,6274.0
4707,6605.0
5479,7408.0
4417,6346.0
4517,6448.0
4507,6466.0
4670,6642.0
5163,7330.0
5182,7348.0
4411,6578.0
4281,6452.0
4251,6421.0
6119,8332.0
4205,6416.0
4194,6427.0
4381,6614.0
4437,6718.0
4185,6552.0
4319,6713.0
4930,7344.0
4129,6531.0
4855,7297.0
4845,7293.0
4201,6650.0
4195,6713.0
4217,6731.0
4749,7283.0
3844,6377.0
4717,7281.0
4161,6717.0
4126,6696.0
4102,6674.0
4695,7287.0
4119,6715.0
4687,7286.0
3711,6380.0
3906,6505.0
3703,6380.0
3976,6708.0
3968,6715.0
3949,6715.0
3949,6715.0
3862,6715.0
3805,6693.0
3826,6714.0
3746,6673.0
3791,6714.0
3771,6724.0
3750,6724.0
3734,6725.0
3721,6712.0
